t_ms,encoder_count,position_rad,ADC_Index,ADC_Thumb,Voltage_Index,Voltage_Thumb,X_gauss,Y_gauss,Z_gauss,test
4170,3535,14.866840736867362,38,125,0.03062271062271062,0.10073260073260074,-4.208,0.144,-8.0,1
4189,3535,14.866840736867362,35,120,0.028205128205128206,0.0967032967032967,-4.184,0.152,-8.0,1
4207,3535,14.866840736867362,35,123,0.028205128205128206,0.09912087912087912,-4.168,0.152,-8.0,1
4226,3535,14.866840736867362,45,119,0.03626373626373627,0.09589743589743589,-4.16,0.152,-8.0,1
4244,3535,14.866840736867362,46,122,0.03706959706959707,0.09831501831501831,-4.136,0.16,-8.0,1
4263,3535,14.866840736867362,45,117,0.03626373626373627,0.09428571428571428,-4.104,0.16,-8.0,1
4281,3535,14.866840736867362,58,110,0.04673992673992673,0.08864468864468865,-4.08,0.168,-8.0,1
4300,3535,14.866840736867362,42,125,0.033846153846153845,0.10073260073260074,-4.072,0.168,-8.0,1
4318,3535,14.866840736867362,43,124,0.03465201465201465,0.09992673992673992,-4.072,0.168,-8.0,1
4337,3535,14.866840736867362,47,125,0.037875457875457874,0.10073260073260074,-4.056,0.168,-8.0,1
4355,3535,14.866840736867362,46,127,0.03706959706959707,0.10234432234432234,-4.04,0.168,-8.0,1
4374,3535,14.866840736867362,40,127,0.03223443223443224,0.10234432234432234,-4.024,0.176,-8.0,1
4392,3535,14.866840736867362,45,122,0.03626373626373627,0.09831501831501831,-4.024,0.176,-8.0,1
4411,3535,14.866840736867362,39,119,0.031428571428571424,0.09589743589743589,-4.024,0.176,-8.0,1
4429,3535,14.866840736867362,41,127,0.03304029304029304,0.10234432234432234,-4.04,0.168,-8.0,1
4448,3535,14.866840736867362,47,128,0.037875457875457874,0.10315018315018315,-4.04,0.168,-8.0,1
4466,3535,14.866840736867362,47,130,0.037875457875457874,0.10476190476190476,-4.04,0.168,-8.0,1
4485,3535,14.866840736867362,43,120,0.03465201465201465,0.0967032967032967,-4.024,0.176,-8.0,1
4503,3535,14.866840736867362,48,128,0.038681318681318674,0.10315018315018315,-4.008,0.176,-8.0,1
4522,3535,14.866840736867362,48,128,0.038681318681318674,0.10315018315018315,-4.0,0.176,-8.0,1
4540,3535,14.866840736867362,49,127,0.03948717948717948,0.10234432234432234,-3.992,0.176,-8.0,1
4559,3535,14.866840736867362,46,122,0.03706959706959707,0.09831501831501831,-3.976,0.176,-8.0,1
4577,3535,14.866840736867362,47,128,0.037875457875457874,0.10315018315018315,-3.96,0.184,-8.0,1
4596,3535,14.866840736867362,57,115,0.04593406593406593,0.09267399267399268,-3.944,0.184,-8.0,1
4615,3535,14.866840736867362,48,128,0.038681318681318674,0.10315018315018315,-3.936,0.184,-8.0,1
4633,3535,14.866840736867362,48,131,0.038681318681318674,0.10556776556776555,-3.928,0.184,-8.0,1
4652,3535,14.866840736867362,50,127,0.040293040293040296,0.10234432234432234,-3.92,0.192,-8.0,1
4670,3535,14.866840736867362,47,128,0.037875457875457874,0.10315018315018315,-3.904,0.192,-8.0,1
4689,3535,14.866840736867362,43,129,0.03465201465201465,0.10395604395604395,-3.904,0.192,-8.0,1
4707,3535,14.866840736867362,48,128,0.038681318681318674,0.10315018315018315,-3.904,0.192,-8.0,1
4726,3535,14.866840736867362,48,134,0.038681318681318674,0.10798534798534798,-3.904,0.192,-8.0,1
4744,3535,14.866840736867362,48,129,0.038681318681318674,0.10395604395604395,-3.912,0.184,-8.0,1
4763,3535,14.866840736867362,48,128,0.038681318681318674,0.10315018315018315,-3.912,0.184,-8.0,1
4781,3535,14.866840736867362,47,127,0.037875457875457874,0.10234432234432234,-3.912,0.192,-8.0,1
4800,3535,14.866840736867362,51,125,0.041098901098901096,0.10073260073260074,-3.904,0.192,-8.0,1
4818,3535,14.866840736867362,51,128,0.041098901098901096,0.10315018315018315,-3.896,0.192,-8.0,1
4837,3535,14.866840736867362,51,127,0.041098901098901096,0.10234432234432234,-3.88,0.192,-8.0,1
4855,3535,14.866840736867362,53,125,0.0427106227106227,0.10073260073260074,-3.864,0.2,-8.0,1
4874,3535,14.866840736867362,49,128,0.03948717948717948,0.10315018315018315,-3.864,0.2,-8.0,1
4892,3535,14.866840736867362,51,126,0.041098901098901096,0.10153846153846152,-3.856,0.2,-8.0,1
4911,3535,14.866840736867362,49,128,0.03948717948717948,0.10315018315018315,-3.856,0.2,-8.0,1
4929,3535,14.866840736867362,47,133,0.037875457875457874,0.10717948717948718,-3.856,0.2,-8.0,1
4948,3535,14.866840736867362,47,129,0.037875457875457874,0.10395604395604395,-3.864,0.2,-8.0,1
4966,3535,14.866840736867362,50,128,0.040293040293040296,0.10315018315018315,-3.864,0.2,-8.0,1
4985,3535,14.866840736867362,52,135,0.0419047619047619,0.1087912087912088,-3.864,0.2,-8.0,1
5003,3535,14.866840736867362,55,132,0.044322344322344324,0.10637362637362636,-3.856,0.2,-8.0,1
5022,3535,14.866840736867362,49,133,0.03948717948717948,0.10717948717948718,-3.848,0.2,-8.0,1
5040,3535,14.866840736867362,48,128,0.038681318681318674,0.10315018315018315,-3.84,0.2,-8.0,1
5059,3535,14.866840736867362,52,126,0.0419047619047619,0.10153846153846152,-3.84,0.2,-8.0,1
5077,3535,14.866840736867362,51,133,0.041098901098901096,0.10717948717948718,-3.84,0.2,-8.0,1
5096,3535,14.866840736867362,50,135,0.040293040293040296,0.1087912087912088,-3.84,0.2,-8.0,1
5114,3535,14.866840736867362,48,133,0.038681318681318674,0.10717948717948718,-3.84,0.2,-8.0,1
5133,3535,14.866840736867362,48,139,0.038681318681318674,0.11201465201465201,-3.84,0.2,-8.0,1
5151,3535,14.866840736867362,54,136,0.04351648351648351,0.10959706959706958,-3.84,0.2,-8.0,1
5170,3535,14.866840736867362,59,132,0.047545787545787546,0.10637362637362636,-3.832,0.2,-8.0,1
5188,3535,14.866840736867362,54,134,0.04351648351648351,0.10798534798534798,-3.832,0.208,-8.0,1
5207,3535,14.866840736867362,54,134,0.04351648351648351,0.10798534798534798,-3.824,0.208,-8.0,1
