t_ms,encoder_count,position_rad,ADC_Index,ADC_Thumb,Voltage_Index,Voltage_Thumb,X_gauss,Y_gauss,Z_gauss,test
357,0,0.0,39,175,0.031428571428571424,0.14102564102564102,-0.104,0.376,-8.0,0
376,0,0.0,37,176,0.029816849816849816,0.1418315018315018,-0.104,0.376,-8.0,0
394,0,0.0,41,174,0.03304029304029304,0.1402197802197802,-0.104,0.376,-8.0,0
413,0,0.0,38,173,0.03062271062271062,0.1394139194139194,-0.104,0.376,-8.0,0
431,0,0.0,39,175,0.031428571428571424,0.14102564102564102,-0.104,0.376,-8.0,0
450,0,0.0,39,173,0.031428571428571424,0.1394139194139194,-0.104,0.376,-8.0,0
468,0,0.0,38,173,0.03062271062271062,0.1394139194139194,-0.104,0.376,-8.0,0
487,0,0.0,39,176,0.031428571428571424,0.1418315018315018,-0.104,0.376,-8.0,0
505,0,0.0,41,176,0.03304029304029304,0.1418315018315018,-0.104,0.376,-8.0,0
524,0,0.0,39,177,0.031428571428571424,0.14263736263736265,-0.104,0.376,-8.0,0
542,0,0.0,35,176,0.028205128205128206,0.1418315018315018,-0.104,0.376,-8.0,0
561,0,0.0,46,179,0.03706959706959707,0.14424908424908423,-0.104,0.376,-8.0,0
579,0,0.0,41,176,0.03304029304029304,0.1418315018315018,-0.104,0.376,-8.0,0
598,0,0.0,48,176,0.038681318681318674,0.1418315018315018,-0.104,0.376,-8.0,0
616,0,0.0,39,173,0.031428571428571424,0.1394139194139194,-0.104,0.376,-8.0,0
635,0,0.0,43,176,0.03465201465201465,0.1418315018315018,-0.104,0.376,-8.0,0
653,0,0.0,42,176,0.033846153846153845,0.1418315018315018,-0.104,0.376,-8.0,0
672,0,0.0,36,171,0.02901098901098901,0.1378021978021978,-0.104,0.376,-8.0,0
690,0,0.0,42,176,0.033846153846153845,0.1418315018315018,-0.104,0.376,-8.0,0
709,0,0.0,43,176,0.03465201465201465,0.1418315018315018,-0.104,0.376,-8.0,0
728,0,0.0,39,172,0.031428571428571424,0.1386080586080586,-0.104,0.376,-8.0,0
746,0,0.0,43,176,0.03465201465201465,0.1418315018315018,-0.104,0.376,-8.0,0
765,0,0.0,43,174,0.03465201465201465,0.1402197802197802,-0.104,0.376,-8.0,0
783,0,0.0,35,176,0.028205128205128206,0.1418315018315018,-0.104,0.376,-8.0,0
802,0,0.0,47,177,0.037875457875457874,0.14263736263736265,-0.104,0.376,-8.0,0
820,0,0.0,38,176,0.03062271062271062,0.1418315018315018,-0.104,0.376,-8.0,0
839,0,0.0,42,176,0.033846153846153845,0.1418315018315018,-0.104,0.376,-8.0,0
857,0,0.0,42,175,0.033846153846153845,0.14102564102564102,-0.104,0.376,-8.0,0
876,0,0.0,38,173,0.03062271062271062,0.1394139194139194,-0.104,0.376,-8.0,0
894,0,0.0,41,176,0.03304029304029304,0.1418315018315018,-0.104,0.376,-8.0,0
913,0,0.0,42,176,0.033846153846153845,0.1418315018315018,-0.104,0.376,-8.0,0
931,0,0.0,44,176,0.03545787545787545,0.1418315018315018,-0.104,0.376,-8.0,0
950,0,0.0,39,177,0.031428571428571424,0.14263736263736265,-0.104,0.376,-8.0,0
968,0,0.0,42,177,0.033846153846153845,0.14263736263736265,-0.104,0.376,-8.0,0
987,0,0.0,44,177,0.03545787545787545,0.14263736263736265,-0.104,0.376,-8.0,0
1005,0,0.0,43,176,0.03465201465201465,0.1418315018315018,-0.104,0.376,-8.0,0
1024,0,0.0,42,178,0.033846153846153845,0.14344322344322344,-0.104,0.376,-8.0,0
1042,0,0.0,45,167,0.03626373626373627,0.1345787545787546,-0.104,0.376,-8.0,0
1078,29,0.12196276700683267,42,175,0.033846153846153845,0.14102564102564102,-0.104,0.376,-8.0,1
1115,84,0.3532714630542739,44,176,0.03545787545787545,0.1418315018315018,-0.104,0.376,-8.0,1
1152,146,0.6140194476895714,33,175,0.02659340659340659,0.14102564102564102,-0.104,0.376,-8.0,1
1189,210,0.8831786576356848,39,174,0.031428571428571424,0.1402197802197802,-0.104,0.376,-8.0,1
1226,275,1.1565434802372063,38,176,0.03062271062271062,0.1418315018315018,-0.104,0.376,-8.0,1
1263,339,1.4257026901833199,38,173,0.03062271062271062,0.1394139194139194,-0.104,0.376,-8.0,1
1300,403,1.6948619001294334,41,175,0.03304029304029304,0.14102564102564102,-0.104,0.376,-8.0,1
1337,466,1.9598154974201387,41,173,0.03304029304029304,0.1394139194139194,-0.112,0.376,-8.0,1
1374,529,2.2247690947108443,37,176,0.029816849816849816,0.1418315018315018,-0.112,0.376,-8.0,1
1411,592,2.48972269200155,38,175,0.03062271062271062,0.14102564102564102,-0.104,0.376,-8.0,1
1448,654,2.750470676636847,43,176,0.03465201465201465,0.1418315018315018,-0.104,0.376,-8.0,1
1485,714,3.0028074359613286,47,176,0.037875457875457874,0.1418315018315018,-0.104,0.376,-8.0,1
1522,774,3.25514419528581,43,172,0.03465201465201465,0.1386080586080586,-0.096,0.376,-8.0,1
1560,834,3.5074809546102914,35,168,0.028205128205128206,0.13538461538461538,-0.096,0.376,-8.0,1
1597,892,3.7514064886239566,38,165,0.03062271062271062,0.13296703296703297,-0.088,0.376,-8.0,1
1634,951,3.99953763529303,38,165,0.03062271062271062,0.13296703296703297,-0.072,0.376,-8.0,1
1671,1009,4.243463169306695,43,167,0.03465201465201465,0.1345787545787546,-0.064,0.376,-8.0,1
1708,1066,4.483183090664952,41,162,0.03304029304029304,0.13054945054945055,-0.056,0.376,-8.0,1
1745,1123,4.72290301202321,41,154,0.03304029304029304,0.1241025641025641,-0.04,0.376,-8.0,1
1782,1179,4.958417320726059,38,146,0.03062271062271062,0.11765567765567765,-0.032,0.376,-8.0,1
1819,1235,5.193931629428908,41,144,0.03304029304029304,0.11604395604395604,-0.024,0.376,-8.0,1
1856,1292,5.433651550787165,35,142,0.028205128205128206,0.11443223443223442,-0.024,0.368,-8.0,1
1893,1347,5.664960246834607,35,139,0.028205128205128206,0.11201465201465201,-0.016,0.368,-8.0,1
1930,1402,5.896268942882048,29,128,0.023369963369963366,0.10315018315018315,-0.008,0.368,-8.0,1
1967,1457,6.127577638929489,30,123,0.024175824175824177,0.09912087912087912,0.008,0.368,-8.0,1
2004,1512,6.358886334976931,28,122,0.022564102564102562,0.09831501831501831,0.008,0.368,-8.0,1
2041,1566,6.585989418368964,29,110,0.023369963369963366,0.08864468864468865,0.016,0.368,-8.0,1
2078,1620,6.813092501760997,25,112,0.020146520146520148,0.09025641025641025,-0.008,0.368,-8.0,1
2115,1674,7.040195585153031,7,110,0.005641025641025641,0.08864468864468865,-0.048,0.36,-8.0,1
2152,1728,7.267298668545064,10,112,0.00805860805860806,0.09025641025641025,-0.088,0.36,-8.0,1
2189,1779,7.481784913970873,12,109,0.009670329670329669,0.08783882783882783,-0.128,0.36,-8.0,1
2226,1829,7.692065546741274,9,103,0.007252747252747252,0.08300366300366299,-0.2,0.352,-8.0,1
2263,1879,7.902346179511675,13,103,0.010476190476190476,0.08300366300366299,-0.296,0.352,-8.0,1
2300,1927,8.10421558697126,6,112,0.004835164835164834,0.09025641025641025,-0.344,0.352,-8.0,1
2337,1975,8.306084994430845,15,109,0.012087912087912088,0.08783882783882783,-0.392,0.352,-8.0,1
2374,2023,8.50795440189043,16,111,0.012893772893772894,0.08945054945054944,-0.4,0.344,-8.0,1
2411,2071,8.709823809350016,10,112,0.00805860805860806,0.09025641025641025,-0.432,0.344,-8.0,1
2448,2119,8.911693216809601,3,115,0.002417582417582417,0.09267399267399268,-0.456,0.344,-8.0,1
2485,2164,9.100945786302962,15,115,0.012087912087912088,0.09267399267399268,-0.472,0.344,-8.0,1
2522,2209,9.290198355796322,9,121,0.007252747252747252,0.09750915750915749,-0.488,0.344,-8.0,1
2559,2253,9.475245312634277,1,116,0.0008058608058608059,0.09347985347985346,-0.496,0.336,-8.0,1
2596,2297,9.66029226947223,7,112,0.005641025641025641,0.09025641025641025,-0.48,0.336,-8.0,1
2633,2341,9.845339226310182,13,106,0.010476190476190476,0.0854212454212454,-0.448,0.344,-8.0,1
2670,2386,10.034591795803543,3,113,0.002417582417582417,0.09106227106227106,-0.464,0.336,-8.0,1
2707,2432,10.228049977952312,15,112,0.012087912087912088,0.09025641025641025,-0.496,0.336,-8.0,1
2744,2478,10.421508160101082,0,105,0.0,0.08461538461538462,-0.52,0.336,-8.0,1
2781,2523,10.610760729594443,9,99,0.007252747252747252,0.07978021978021978,-0.528,0.336,-8.0,1
2818,2567,10.795807686432395,0,107,0.0,0.08622710622710622,-0.736,0.328,-8.0,1
2855,2609,10.972443417959532,15,108,0.012087912087912088,0.08703296703296702,-0.976,0.312,-8.0,1
2892,2652,11.153284762142077,5,110,0.00402930402930403,0.08864468864468865,-1.064,0.304,-8.0,1
2929,2695,11.334126106324621,7,101,0.005641025641025641,0.08139194139194138,-1.088,0.304,-8.0,1
2966,2739,11.519173063162576,7,111,0.005641025641025641,0.08945054945054944,-1.264,0.296,-8.0,1
3003,2782,11.70001440734512,0,109,0.0,0.08783882783882783,-1.328,0.288,-8.0,1
3040,2826,11.885061364183073,12,102,0.009670329670329669,0.08219780219780219,-1.328,0.288,-8.0,1
3077,2869,12.065902708365618,2,105,0.0016117216117216117,0.08461538461538462,-1.328,0.28,-8.0,1
3114,2912,12.246744052548163,13,107,0.010476190476190476,0.08622710622710622,-1.328,0.28,-8.0,1
3151,2953,12.419174171419892,3,111,0.002417582417582417,0.08945054945054944,-1.304,0.28,-8.0,1
3188,2993,12.587398677636212,11,112,0.008864468864468863,0.09025641025641025,-1.272,0.28,-8.0,1
3225,3033,12.755623183852533,10,111,0.00805860805860806,0.08945054945054944,-1.264,0.28,-8.0,1
3262,3074,12.928053302724264,0,100,0.0,0.08058608058608059,-1.296,0.28,-8.0,1
3299,3117,13.108894646906808,0,96,0.0,0.07736263736263735,-1.272,0.28,-8.0,1
3336,3161,13.293941603744761,3,87,0.002417582417582417,0.0701098901098901,-1.24,0.28,-8.0,1
3373,3205,13.478988560582714,7,95,0.005641025641025641,0.07655677655677656,-1.208,0.288,-8.0,1
3411,3249,13.664035517420666,0,101,0.0,0.08139194139194138,-1.208,0.288,-8.0,1
3448,3291,13.840671248947803,0,93,0.0,0.07494505494505493,-1.2,0.288,-8.0,1
3485,3332,14.013101367819532,0,80,0.0,0.06446886446886448,-1.248,0.28,-8.0,1
3522,3373,14.185531486691263,0,84,0.0,0.06769230769230769,-1.32,0.272,-8.0,1
3559,3413,14.353755992907583,4,77,0.0032234432234432234,0.06205128205128205,-1.344,0.272,-8.0,1
3596,3451,14.513569273813088,11,80,0.008864468864468863,0.06446886446886448,-1.368,0.264,-8.0,1
3633,3488,14.669176942063185,11,64,0.008864468864468863,0.051575091575091575,-1.456,0.256,-8.0,1
3670,3523,14.816373385002466,7,58,0.005641025641025641,0.04673992673992673,-1.728,0.232,-8.0,1
3710,3548,14.921513701387665,0,57,0.0,0.04593406593406593,-1.856,0.208,-8.0,1
3726,3549,14.925719314043073,0,54,0.0,0.04351648351648351,-1.872,0.208,-8.0,1
3745,3550,14.929924926698481,4,74,0.0032234432234432234,0.05963369963369963,-1.888,0.208,-8.0,1
3763,3551,14.93413053935389,9,49,0.007252747252747252,0.03948717948717948,-1.96,0.192,-8.0,1
3782,3552,14.938336152009297,0,60,0.0,0.04835164835164835,-2.024,0.184,-8.0,1
3800,3553,14.942541764664705,11,53,0.008864468864468863,0.0427106227106227,-2.056,0.176,-8.0,1
3819,3553,14.942541764664705,8,64,0.006446886446886447,0.051575091575091575,-2.072,0.176,-8.0,1
3837,3554,14.946747377320113,17,58,0.013699633699633697,0.04673992673992673,-2.064,0.176,-8.0,1
3856,3554,14.946747377320113,6,64,0.004835164835164834,0.051575091575091575,-2.048,0.184,-8.0,1
3874,3555,14.950952989975521,0,55,0.0,0.044322344322344324,-2.016,0.184,-8.0,1
3893,3556,14.955158602630929,7,68,0.005641025641025641,0.05479853479853479,-1.952,0.2,-8.0,1
3911,3556,14.955158602630929,14,65,0.011282051282051281,0.05238095238095238,-1.888,0.208,-8.0,1
3930,3557,14.959364215286339,19,70,0.01531135531135531,0.05641025641025641,-1.848,0.216,-8.0,1
3948,3557,14.959364215286339,4,64,0.0032234432234432234,0.051575091575091575,-1.824,0.216,-8.0,1
3967,3558,14.963569827941747,14,57,0.011282051282051281,0.04593406593406593,-1.816,0.224,-8.0,1
3985,3559,14.967775440597155,21,61,0.016923076923076923,0.049157509157509154,-1.816,0.216,-8.0,1
4004,3559,14.967775440597155,16,64,0.012893772893772894,0.051575091575091575,-1.808,0.216,-8.0,1
4022,3559,14.967775440597155,15,70,0.012087912087912088,0.05641025641025641,-1.792,0.224,-8.0,1
4041,3559,14.967775440597155,12,62,0.009670329670329669,0.04996336996336996,-1.768,0.224,-8.0,1
4059,3559,14.967775440597155,23,60,0.018534798534798533,0.04835164835164835,-1.728,0.232,-8.0,1
4078,3559,14.967775440597155,7,64,0.005641025641025641,0.051575091575091575,-1.688,0.24,-8.0,1
4096,3559,14.967775440597155,16,64,0.012893772893772894,0.051575091575091575,-1.68,0.24,-8.0,1
4115,3559,14.967775440597155,15,70,0.012087912087912088,0.05641025641025641,-1.68,0.24,-8.0,1
4133,3559,14.967775440597155,12,63,0.009670329670329669,0.05076923076923076,-1.736,0.232,-8.0,1
4152,3559,14.967775440597155,15,71,0.012087912087912088,0.05721611721611721,-1.792,0.224,-8.0,1
4170,3559,14.967775440597155,10,71,0.00805860805860806,0.05721611721611721,-1.848,0.216,-8.0,1
4189,3559,14.967775440597155,15,74,0.012087912087912088,0.05963369963369963,-1.888,0.208,-8.0,1
4207,3559,14.967775440597155,18,61,0.014505494505494505,0.049157509157509154,-1.896,0.208,-8.0,1
4226,3559,14.967775440597155,8,57,0.006446886446886447,0.04593406593406593,-1.888,0.208,-8.0,1
4244,3559,14.967775440597155,16,57,0.012893772893772894,0.04593406593406593,-1.888,0.208,-8.0,1
4263,3559,14.967775440597155,14,64,0.011282051282051281,0.051575091575091575,-1.92,0.2,-8.0,1
4281,3559,14.967775440597155,16,50,0.012893772893772894,0.040293040293040296,-1.936,0.2,-8.0,1
4300,3559,14.967775440597155,20,58,0.01611721611721612,0.04673992673992673,-1.944,0.2,-8.0,1
4319,3559,14.967775440597155,16,49,0.012893772893772894,0.03948717948717948,-1.944,0.2,-8.0,1
4337,3559,14.967775440597155,13,53,0.010476190476190476,0.0427106227106227,-1.936,0.2,-8.0,1
4356,3559,14.967775440597155,16,64,0.012893772893772894,0.051575091575091575,-1.928,0.2,-8.0,1
4374,3559,14.967775440597155,10,53,0.00805860805860806,0.0427106227106227,-1.92,0.208,-8.0,1
4393,3559,14.967775440597155,18,64,0.014505494505494505,0.051575091575091575,-1.92,0.208,-8.0,1
4411,3559,14.967775440597155,13,58,0.010476190476190476,0.04673992673992673,-1.936,0.2,-8.0,1
4430,3559,14.967775440597155,17,52,0.013699633699633697,0.0419047619047619,-1.952,0.2,-8.0,1
4448,3559,14.967775440597155,16,74,0.012893772893772894,0.05963369963369963,-1.96,0.2,-8.0,1
4467,3559,14.967775440597155,15,70,0.012087912087912088,0.05641025641025641,-1.968,0.2,-8.0,1
4485,3559,14.967775440597155,14,64,0.011282051282051281,0.051575091575091575,-1.976,0.2,-8.0,1
4504,3559,14.967775440597155,16,66,0.012893772893772894,0.05318681318681318,-1.968,0.2,-8.0,1
4522,3559,14.967775440597155,7,67,0.005641025641025641,0.05399267399267399,-1.968,0.2,-8.0,1
4541,3559,14.967775440597155,15,74,0.012087912087912088,0.05963369963369963,-1.96,0.2,-8.0,1
4559,3559,14.967775440597155,13,78,0.010476190476190476,0.06285714285714285,-1.96,0.2,-8.0,1
4578,3559,14.967775440597155,13,79,0.010476190476190476,0.06366300366300366,-1.96,0.2,-8.0,1
4596,3559,14.967775440597155,20,70,0.01611721611721612,0.05641025641025641,-1.96,0.2,-8.0,1
4615,3559,14.967775440597155,13,73,0.010476190476190476,0.058827838827838826,-1.968,0.2,-8.0,1
4633,3559,14.967775440597155,24,66,0.019340659340659337,0.05318681318681318,-1.968,0.2,-8.0,1
4652,3559,14.967775440597155,25,72,0.020146520146520148,0.05802197802197802,-1.984,0.2,-8.0,1
4670,3559,14.967775440597155,17,79,0.013699633699633697,0.06366300366300366,-2.008,0.2,-8.0,1
4689,3559,14.967775440597155,16,75,0.012893772893772894,0.06043956043956044,-2.048,0.192,-8.0,1
4707,3559,14.967775440597155,16,67,0.012893772893772894,0.05399267399267399,-2.088,0.184,-8.0,1
4726,3559,14.967775440597155,15,71,0.012087912087912088,0.05721611721611721,-2.128,0.184,-8.0,1
4744,3559,14.967775440597155,3,75,0.002417582417582417,0.06043956043956044,-2.16,0.176,-8.0,1
4763,3559,14.967775440597155,19,78,0.01531135531135531,0.06285714285714285,-2.168,0.176,-8.0,1
4781,3559,14.967775440597155,0,75,0.0,0.06043956043956044,-2.184,0.176,-8.0,1
4800,3559,14.967775440597155,13,80,0.010476190476190476,0.06446886446886448,-2.184,0.176,-8.0,1
4818,3559,14.967775440597155,16,69,0.012893772893772894,0.055604395604395604,-2.192,0.176,-8.0,1
4837,3559,14.967775440597155,13,80,0.010476190476190476,0.06446886446886448,-2.192,0.176,-8.0,1
4855,3559,14.967775440597155,16,79,0.012893772893772894,0.06366300366300366,-2.192,0.176,-8.0,1
4874,3559,14.967775440597155,16,77,0.012893772893772894,0.06205128205128205,-2.208,0.176,-8.0,1
4892,3559,14.967775440597155,14,79,0.011282051282051281,0.06366300366300366,-2.232,0.168,-8.0,1
4911,3559,14.967775440597155,16,79,0.012893772893772894,0.06366300366300366,-2.248,0.168,-8.0,1
4929,3559,14.967775440597155,25,64,0.020146520146520148,0.051575091575091575,-2.248,0.168,-8.0,1
4948,3559,14.967775440597155,26,68,0.02095238095238095,0.05479853479853479,-2.24,0.168,-8.0,1
4966,3559,14.967775440597155,34,75,0.027399267399267395,0.06043956043956044,-2.232,0.168,-8.0,1
4985,3559,14.967775440597155,34,80,0.027399267399267395,0.06446886446886448,-2.232,0.168,-8.0,1
5003,3559,14.967775440597155,25,80,0.020146520146520148,0.06446886446886448,-2.24,0.168,-8.0,1
5022,3559,14.967775440597155,27,80,0.021758241758241755,0.06446886446886448,-2.232,0.168,-8.0,1
5040,3559,14.967775440597155,32,77,0.025787545787545788,0.06205128205128205,-2.224,0.168,-8.0,1
5059,3559,14.967775440597155,29,80,0.023369963369963366,0.06446886446886448,-2.216,0.176,-8.0,1
5077,3559,14.967775440597155,35,77,0.028205128205128206,0.06205128205128205,-2.208,0.176,-8.0,1
5096,3559,14.967775440597155,25,80,0.020146520146520148,0.06446886446886448,-2.2,0.176,-8.0,1
5114,3559,14.967775440597155,32,80,0.025787545787545788,0.06446886446886448,-2.2,0.176,-8.0,1
5133,3559,14.967775440597155,31,85,0.02498168498168498,0.0684981684981685,-2.2,0.176,-8.0,1
5151,3559,14.967775440597155,25,83,0.020146520146520148,0.06688644688644688,-2.2,0.176,-8.0,1
5170,3559,14.967775440597155,27,84,0.021758241758241755,0.06769230769230769,-2.208,0.176,-8.0,1
5188,3559,14.967775440597155,32,82,0.025787545787545788,0.06608058608058608,-2.208,0.176,-8.0,1
5207,3559,14.967775440597155,26,92,0.02095238095238095,0.07413919413919413,-2.224,0.168,-8.0,1
5225,3559,14.967775440597155,26,86,0.02095238095238095,0.0693040293040293,-2.232,0.168,-8.0,1
5244,3559,14.967775440597155,30,87,0.024175824175824177,0.0701098901098901,-2.24,0.168,-8.0,1
5262,3559,14.967775440597155,21,80,0.016923076923076923,0.06446886446886448,-2.24,0.168,-8.0,1
5281,3559,14.967775440597155,28,83,0.022564102564102562,0.06688644688644688,-2.248,0.168,-8.0,1
5300,3559,14.967775440597155,14,88,0.011282051282051281,0.0709157509157509,-2.248,0.168,-8.0,1
5318,3559,14.967775440597155,16,80,0.012893772893772894,0.06446886446886448,-2.24,0.168,-8.0,1
5337,3559,14.967775440597155,17,80,0.013699633699633697,0.06446886446886448,-2.232,0.176,-8.0,1
5355,3559,14.967775440597155,16,88,0.012893772893772894,0.0709157509157509,-2.216,0.176,-8.0,1
5374,3559,14.967775440597155,11,86,0.008864468864468863,0.0693040293040293,-2.208,0.176,-8.0,1
5392,3559,14.967775440597155,25,85,0.020146520146520148,0.0684981684981685,-2.2,0.176,-8.0,1
5411,3559,14.967775440597155,28,89,0.022564102564102562,0.07172161172161172,-2.2,0.176,-8.0,1
5429,3559,14.967775440597155,26,82,0.02095238095238095,0.06608058608058608,-2.2,0.176,-8.0,1
5448,3559,14.967775440597155,23,89,0.018534798534798533,0.07172161172161172,-2.192,0.176,-8.0,1
5466,3559,14.967775440597155,26,90,0.02095238095238095,0.07252747252747253,-2.192,0.176,-8.0,1
5485,3559,14.967775440597155,23,80,0.018534798534798533,0.06446886446886448,-2.192,0.176,-8.0,1
5503,3559,14.967775440597155,18,86,0.014505494505494505,0.0693040293040293,-2.184,0.176,-8.0,1
5522,3559,14.967775440597155,27,86,0.021758241758241755,0.0693040293040293,-2.168,0.184,-8.0,1
5540,3559,14.967775440597155,16,78,0.012893772893772894,0.06285714285714285,-2.16,0.184,-8.0,1
5559,3559,14.967775440597155,10,80,0.00805860805860806,0.06446886446886448,-2.152,0.184,-8.0,1
5577,3559,14.967775440597155,16,82,0.012893772893772894,0.06608058608058608,-2.152,0.184,-8.0,1
5596,3559,14.967775440597155,16,83,0.012893772893772894,0.06688644688644688,-2.168,0.176,-8.0,1
5614,3559,14.967775440597155,17,87,0.013699633699633697,0.0701098901098901,-2.184,0.176,-8.0,1
5633,3559,14.967775440597155,26,94,0.02095238095238095,0.07575091575091575,-2.192,0.176,-8.0,1
5651,3559,14.967775440597155,21,85,0.016923076923076923,0.0684981684981685,-2.2,0.176,-8.0,1
5670,3559,14.967775440597155,21,96,0.016923076923076923,0.07736263736263735,-2.2,0.176,-8.0,1
5688,3559,14.967775440597155,22,90,0.017728937728937726,0.07252747252747253,-2.192,0.176,-8.0,1
5707,3559,14.967775440597155,27,89,0.021758241758241755,0.07172161172161172,-2.184,0.176,-8.0,1
5725,3559,14.967775440597155,25,92,0.020146520146520148,0.07413919413919413,-2.184,0.176,-8.0,1
5744,3559,14.967775440597155,22,92,0.017728937728937726,0.07413919413919413,-2.184,0.176,-8.0,1
5762,3559,14.967775440597155,21,96,0.016923076923076923,0.07736263736263735,-2.184,0.176,-8.0,1
5781,3559,14.967775440597155,16,94,0.012893772893772894,0.07575091575091575,-2.184,0.176,-8.0,1
5799,3559,14.967775440597155,17,89,0.013699633699633697,0.07172161172161172,-2.168,0.176,-8.0,1
5818,3559,14.967775440597155,22,95,0.017728937728937726,0.07655677655677656,-2.168,0.176,-8.0,1
5836,3559,14.967775440597155,20,94,0.01611721611721612,0.07575091575091575,-2.168,0.176,-8.0,1
5855,3559,14.967775440597155,27,91,0.021758241758241755,0.07333333333333333,-2.176,0.176,-8.0,1
5873,3559,14.967775440597155,21,88,0.016923076923076923,0.0709157509157509,-2.184,0.176,-8.0,1
5892,3559,14.967775440597155,19,87,0.01531135531135531,0.0701098901098901,-2.192,0.176,-8.0,1
5910,3559,14.967775440597155,21,86,0.016923076923076923,0.0693040293040293,-2.192,0.176,-8.0,1
5929,3559,14.967775440597155,27,85,0.021758241758241755,0.0684981684981685,-2.192,0.176,-8.0,1
5947,3559,14.967775440597155,20,87,0.01611721611721612,0.0701098901098901,-2.184,0.176,-8.0,1
5966,3559,14.967775440597155,25,82,0.020146520146520148,0.06608058608058608,-2.184,0.176,-8.0,1
5984,3559,14.967775440597155,27,84,0.021758241758241755,0.06769230769230769,-2.176,0.176,-8.0,1
6003,3559,14.967775440597155,20,85,0.01611721611721612,0.0684981684981685,-2.176,0.176,-8.0,1
6021,3559,14.967775440597155,33,93,0.02659340659340659,0.07494505494505493,-2.184,0.176,-8.0,1
6040,3559,14.967775440597155,30,94,0.024175824175824177,0.07575091575091575,-2.184,0.176,-8.0,1
6058,3559,14.967775440597155,30,95,0.024175824175824177,0.07655677655677656,-2.176,0.176,-8.0,1
6077,3559,14.967775440597155,32,94,0.025787545787545788,0.07575091575091575,-2.176,0.184,-8.0,1
6095,3559,14.967775440597155,27,92,0.021758241758241755,0.07413919413919413,-2.168,0.184,-8.0,1
6114,3559,14.967775440597155,29,94,0.023369963369963366,0.07575091575091575,-2.16,0.184,-8.0,1
6132,3559,14.967775440597155,35,96,0.028205128205128206,0.07736263736263735,-2.16,0.184,-8.0,1
6151,3559,14.967775440597155,24,94,0.019340659340659337,0.07575091575091575,-2.152,0.184,-8.0,1
6170,3559,14.967775440597155,22,88,0.017728937728937726,0.0709157509157509,-2.152,0.184,-8.0,1
6188,3559,14.967775440597155,23,93,0.018534798534798533,0.07494505494505493,-2.152,0.184,-8.0,1
6207,3559,14.967775440597155,18,87,0.014505494505494505,0.0701098901098901,-2.152,0.184,-8.0,1
6225,3559,14.967775440597155,32,91,0.025787545787545788,0.07333333333333333,-2.152,0.184,-8.0,1
6244,3559,14.967775440597155,32,96,0.025787545787545788,0.07736263736263735,-2.16,0.184,-8.0,1
6263,3559,14.967775440597155,17,97,0.013699633699633697,0.07816849816849816,-2.168,0.184,-8.0,1
6281,3559,14.967775440597155,22,90,0.017728937728937726,0.07252747252747253,-2.176,0.184,-8.0,1
6299,3559,14.967775440597155,21,94,0.016923076923076923,0.07575091575091575,-2.184,0.184,-8.0,1
6318,3559,14.967775440597155,25,95,0.020146520146520148,0.07655677655677656,-2.184,0.176,-8.0,1
6336,3559,14.967775440597155,27,95,0.021758241758241755,0.07655677655677656,-2.184,0.184,-8.0,1
6355,3559,14.967775440597155,23,94,0.018534798534798533,0.07575091575091575,-2.184,0.184,-8.0,1
6373,3559,14.967775440597155,24,85,0.019340659340659337,0.0684981684981685,-2.176,0.184,-8.0,1
