t_ms,encoder_count,position_rad,ADC_Index,ADC_Thumb,Voltage_Index,Voltage_Thumb,X_gauss,Y_gauss,Z_gauss,test
381,0,0.0,17,125,0.013699633699633697,0.10073260073260074,-0.416,0.368,-8.0,0
399,0,0.0,19,124,0.01531135531135531,0.09992673992673992,-0.416,0.368,-8.0,0
418,0,0.0,22,118,0.017728937728937726,0.09509157509157509,-0.416,0.368,-8.0,0
436,0,0.0,17,117,0.013699633699633697,0.09428571428571428,-0.416,0.368,-8.0,0
455,0,0.0,19,123,0.01531135531135531,0.09912087912087912,-0.416,0.368,-8.0,0
473,0,0.0,16,122,0.012893772893772894,0.09831501831501831,-0.416,0.368,-8.0,0
492,0,0.0,20,123,0.01611721611721612,0.09912087912087912,-0.416,0.368,-8.0,0
510,0,0.0,18,125,0.014505494505494505,0.10073260073260074,-0.416,0.368,-8.0,0
529,0,0.0,22,129,0.017728937728937726,0.10395604395604395,-0.416,0.368,-8.0,0
547,0,0.0,18,123,0.014505494505494505,0.09912087912087912,-0.416,0.368,-8.0,0
566,0,0.0,22,123,0.017728937728937726,0.09912087912087912,-0.416,0.368,-8.0,0
584,0,0.0,23,123,0.018534798534798533,0.09912087912087912,-0.416,0.368,-8.0,0
603,0,0.0,21,130,0.016923076923076923,0.10476190476190476,-0.416,0.368,-8.0,0
621,0,0.0,18,126,0.014505494505494505,0.10153846153846152,-0.416,0.368,-8.0,0
640,0,0.0,21,119,0.016923076923076923,0.09589743589743589,-0.416,0.368,-8.0,0
658,0,0.0,16,122,0.012893772893772894,0.09831501831501831,-0.416,0.368,-8.0,0
677,0,0.0,17,122,0.013699633699633697,0.09831501831501831,-0.416,0.368,-8.0,0
695,0,0.0,16,128,0.012893772893772894,0.10315018315018315,-0.416,0.368,-8.0,0
714,0,0.0,16,128,0.012893772893772894,0.10315018315018315,-0.416,0.368,-8.0,0
732,0,0.0,16,117,0.012893772893772894,0.09428571428571428,-0.416,0.368,-8.0,0
751,0,0.0,18,125,0.014505494505494505,0.10073260073260074,-0.416,0.368,-8.0,0
769,0,0.0,16,119,0.012893772893772894,0.09589743589743589,-0.416,0.368,-8.0,0
788,0,0.0,16,123,0.012893772893772894,0.09912087912087912,-0.416,0.368,-8.0,0
806,0,0.0,16,126,0.012893772893772894,0.10153846153846152,-0.416,0.368,-8.0,0
825,0,0.0,16,119,0.012893772893772894,0.09589743589743589,-0.416,0.368,-8.0,0
843,0,0.0,18,128,0.014505494505494505,0.10315018315018315,-0.416,0.368,-8.0,0
862,0,0.0,16,129,0.012893772893772894,0.10395604395604395,-0.416,0.368,-8.0,0
881,0,0.0,16,127,0.012893772893772894,0.10234432234432234,-0.416,0.368,-8.0,0
899,0,0.0,16,125,0.012893772893772894,0.10073260073260074,-0.416,0.368,-8.0,0
918,0,0.0,19,122,0.01531135531135531,0.09831501831501831,-0.416,0.368,-8.0,0
936,0,0.0,16,123,0.012893772893772894,0.09912087912087912,-0.416,0.368,-8.0,0
955,0,0.0,17,126,0.013699633699633697,0.10153846153846152,-0.416,0.368,-8.0,0
973,0,0.0,18,127,0.014505494505494505,0.10234432234432234,-0.416,0.368,-8.0,0
992,0,0.0,16,126,0.012893772893772894,0.10153846153846152,-0.416,0.368,-8.0,0
1010,0,0.0,19,128,0.01531135531135531,0.10315018315018315,-0.416,0.368,-8.0,0
1029,0,0.0,16,123,0.012893772893772894,0.09912087912087912,-0.416,0.368,-8.0,0
1047,0,0.0,16,121,0.012893772893772894,0.09750915750915749,-0.416,0.368,-8.0,0
1066,0,0.0,18,126,0.014505494505494505,0.10153846153846152,-0.416,0.368,-8.0,0
1084,0,0.0,16,125,0.012893772893772894,0.10073260073260074,-0.416,0.368,-8.0,0
1103,0,0.0,16,127,0.012893772893772894,0.10234432234432234,-0.416,0.368,-8.0,0
1121,0,0.0,15,128,0.012087912087912088,0.10315018315018315,-0.416,0.368,-8.0,0
1140,0,0.0,20,128,0.01611721611721612,0.10315018315018315,-0.416,0.368,-8.0,0
1176,29,0.12196276700683267,17,119,0.013699633699633697,0.09589743589743589,-0.416,0.368,-8.0,1
1213,84,0.3532714630542739,21,127,0.016923076923076923,0.10234432234432234,-0.416,0.368,-8.0,1
1250,147,0.6182250603449794,19,123,0.01531135531135531,0.09912087912087912,-0.416,0.368,-8.0,1
1287,211,0.8873842702910929,17,128,0.013699633699633697,0.10315018315018315,-0.416,0.368,-8.0,1
1324,275,1.1565434802372063,17,128,0.013699633699633697,0.10315018315018315,-0.416,0.368,-8.0,1
1361,340,1.4299083028387278,18,121,0.014505494505494505,0.09750915750915749,-0.416,0.368,-8.0,1
1398,404,1.6990675127848414,22,125,0.017728937728937726,0.10073260073260074,-0.416,0.368,-8.0,1
1435,469,1.9724323353863629,21,123,0.016923076923076923,0.09912087912087912,-0.416,0.368,-8.0,1
1472,533,2.241591545332476,16,128,0.012893772893772894,0.10315018315018315,-0.416,0.368,-8.0,1
1509,599,2.5191619805894057,18,118,0.014505494505494505,0.09509157509157509,-0.416,0.368,-8.0,1
1546,664,2.792526803190927,21,130,0.016923076923076923,0.10476190476190476,-0.416,0.368,-8.0,1
1583,728,3.0616860131370407,14,121,0.011282051282051281,0.09750915750915749,-0.416,0.368,-8.0,1
1620,792,3.3308452230831542,18,127,0.014505494505494505,0.10234432234432234,-0.424,0.368,-8.0,1
1657,856,3.6000044330292678,17,125,0.013699633699633697,0.10073260073260074,-0.432,0.368,-8.0,1
1694,921,3.8733692556307893,20,127,0.01611721611721612,0.10234432234432234,-0.44,0.368,-8.0,1
1731,984,4.138322852921495,21,123,0.016923076923076923,0.09912087912087912,-0.448,0.368,-8.0,1
1769,1048,4.407482062867608,15,125,0.012087912087912088,0.10073260073260074,-0.456,0.368,-8.0,1
1805,1112,4.676641272813722,17,123,0.013699633699633697,0.09912087912087912,-0.464,0.368,-8.0,1
1842,1175,4.941594870104427,15,128,0.012087912087912088,0.10315018315018315,-0.464,0.368,-8.0,1
1879,1238,5.206548467395132,18,128,0.014505494505494505,0.10315018315018315,-0.464,0.368,-8.0,1
1916,1301,5.471502064685838,18,118,0.014505494505494505,0.09509157509157509,-0.464,0.368,-8.0,1
1953,1363,5.732250049321135,22,127,0.017728937728937726,0.10234432234432234,-0.464,0.368,-8.0,1
1990,1425,5.992998033956433,13,125,0.010476190476190476,0.10073260073260074,-0.448,0.376,-8.0,1
2027,1487,6.25374601859173,10,125,0.00805860805860806,0.10073260073260074,-0.44,0.376,-8.0,1
2064,1548,6.51028839057162,16,119,0.012893772893772894,0.09589743589743589,-0.432,0.376,-8.0,1
2101,1608,6.762625149896101,9,115,0.007252747252747252,0.09267399267399268,-0.432,0.376,-8.0,1
2139,1669,7.019167521875991,6,115,0.004835164835164834,0.09267399267399268,-0.432,0.376,-8.0,1
2176,1728,7.267298668545064,2,115,0.0016117216117216117,0.09267399267399268,-0.432,0.376,-8.0,1
2213,1787,7.515429815214137,15,113,0.012087912087912088,0.09106227106227106,-0.432,0.376,-8.0,1
2250,1846,7.76356096188321,0,110,0.0,0.08864468864468865,-0.432,0.368,-8.0,1
2287,1904,8.007486495896876,9,105,0.007252747252747252,0.08461538461538462,-0.432,0.368,-8.0,1
2324,1962,8.251412029910542,8,103,0.006446886446886447,0.08300366300366299,-0.432,0.368,-8.0,1
2361,2019,8.491131951268798,0,101,0.0,0.08139194139194138,-0.456,0.368,-8.0,1
2398,2075,8.726646259971648,0,97,0.0,0.07816849816849816,-0.52,0.36,-8.0,1
2435,2131,8.962160568674497,15,91,0.012087912087912088,0.07333333333333333,-0.624,0.36,-8.0,1
2472,2187,9.197674877377347,16,91,0.012893772893772894,0.07333333333333333,-0.744,0.352,-8.0,1
2509,2243,9.433189186080195,0,80,0.0,0.06446886446886448,-0.952,0.352,-8.0,1
2546,2298,9.664497882127637,3,80,0.002417582417582417,0.06446886446886448,-1.096,0.344,-8.0,1
2583,2353,9.895806578175078,7,80,0.005641025641025641,0.06446886446886448,-1.176,0.344,-8.0,1
2620,2407,10.122909661567112,0,80,0.0,0.06446886446886448,-1.232,0.344,-8.0,1
2657,2460,10.345807132303737,0,65,0.0,0.05238095238095238,-1.256,0.344,-8.0,1
2694,2513,10.568704603040361,0,61,0.0,0.049157509157509154,-1.248,0.336,-8.0,1
2731,2566,10.791602073776987,0,62,0.0,0.04996336996336996,-1.4,0.336,-8.0,1
2768,2620,11.01870515716902,0,57,0.0,0.04593406593406593,-1.544,0.336,-8.0,1
2805,2671,11.23319140259483,0,48,0.0,0.038681318681318674,-1.6,0.328,-8.0,1
2842,2720,11.439266422709823,0,63,0.0,0.05076923076923076,-1.664,0.328,-8.0,1
2879,2767,11.636930217514,0,48,0.0,0.038681318681318674,-1.696,0.328,-8.0,1
2916,2815,11.838799624973586,14,64,0.011282051282051281,0.051575091575091575,-1.744,0.32,-8.0,1
2953,2864,12.044874645088578,0,70,0.0,0.05641025641025641,-1.864,0.32,-8.0,1
2990,2911,12.242538439892755,0,80,0.0,0.06446886446886448,-1.936,0.312,-8.0,1
3027,2958,12.440202234696931,0,64,0.0,0.051575091575091575,-1.992,0.312,-8.0,1
3064,3004,12.633660416845702,0,69,0.0,0.055604395604395604,-2.088,0.304,-8.0,1
3101,3049,12.822912986339063,0,80,0.0,0.06446886446886448,-2.208,0.304,-8.0,1
3138,3093,13.007959943177015,0,71,0.0,0.05721611721611721,-2.328,0.296,-8.0,1
3175,3136,13.18880128735956,0,72,0.0,0.05802197802197802,-2.424,0.288,-8.0,1
3212,3178,13.365437018886697,0,70,0.0,0.05641025641025641,-2.624,0.272,-8.0,1
3249,3220,13.542072750413833,6,75,0.004835164835164834,0.06043956043956044,-2.72,0.264,-8.0,1
3286,3263,13.72291409459638,11,77,0.008864468864468863,0.06205128205128205,-2.768,0.248,-8.0,1
3323,3305,13.899549826123517,16,78,0.012893772893772894,0.06285714285714285,-2.848,0.24,-8.0,1
3361,3347,14.076185557650653,15,80,0.012087912087912088,0.06446886446886448,-2.88,0.224,-8.0,1
3398,3389,14.25282128917779,16,81,0.012893772893772894,0.06527472527472528,-2.872,0.224,-8.0,1
3435,3431,14.429457020704927,17,83,0.013699633699633697,0.06688644688644688,-2.928,0.216,-8.0,1
3472,3470,14.59347591426584,16,89,0.012893772893772894,0.07172161172161172,-2.976,0.2,-8.0,1
3509,3508,14.753289195171345,22,95,0.017728937728937726,0.07655677655677656,-2.992,0.2,-8.0,1
3549,3536,14.87104634952277,0,92,0.0,0.07413919413919413,-3.0,0.2,-8.0,1
3565,3537,14.875251962178178,11,103,0.008864468864468863,0.08300366300366299,-3.008,0.2,-8.0,1
3584,3538,14.879457574833586,15,96,0.012087912087912088,0.07736263736263735,-3.024,0.192,-8.0,1
3602,3539,14.883663187488994,6,98,0.004835164835164834,0.07897435897435896,-3.024,0.192,-8.0,1
3621,3539,14.883663187488994,10,101,0.00805860805860806,0.08139194139194138,-3.032,0.192,-8.0,1
3639,3540,14.887868800144402,16,104,0.012893772893772894,0.0838095238095238,-3.048,0.192,-8.0,1
3658,3541,14.89207441279981,17,111,0.013699633699633697,0.08945054945054944,-3.056,0.192,-8.0,1
3676,3542,14.896280025455217,13,105,0.010476190476190476,0.08461538461538462,-3.064,0.192,-8.0,1
3695,3542,14.896280025455217,22,107,0.017728937728937726,0.08622710622710622,-3.064,0.192,-8.0,1
3713,3543,14.900485638110625,26,103,0.02095238095238095,0.08300366300366299,-3.056,0.192,-8.0,1
3732,3543,14.900485638110625,26,105,0.02095238095238095,0.08461538461538462,-3.032,0.192,-8.0,1
3750,3544,14.904691250766033,23,102,0.018534798534798533,0.08219780219780219,-3.0,0.2,-8.0,1
3769,3544,14.904691250766033,19,106,0.01531135531135531,0.0854212454212454,-2.96,0.208,-8.0,1
3787,3544,14.904691250766033,16,102,0.012893772893772894,0.08219780219780219,-2.944,0.208,-8.0,1
3806,3544,14.904691250766033,21,101,0.016923076923076923,0.08139194139194138,-2.968,0.2,-8.0,1
3824,3544,14.904691250766033,22,106,0.017728937728937726,0.0854212454212454,-2.984,0.2,-8.0,1
3843,3544,14.904691250766033,21,107,0.016923076923076923,0.08622710622710622,-3.0,0.2,-8.0,1
3861,3545,14.908896863421441,16,107,0.012893772893772894,0.08622710622710622,-2.984,0.2,-8.0,1
3880,3545,14.908896863421441,33,105,0.02659340659340659,0.08461538461538462,-2.968,0.2,-8.0,1
3898,3545,14.908896863421441,26,103,0.02095238095238095,0.08300366300366299,-2.936,0.208,-8.0,1
3917,3545,14.908896863421441,23,106,0.018534798534798533,0.0854212454212454,-2.904,0.208,-8.0,1
3935,3545,14.908896863421441,26,110,0.02095238095238095,0.08864468864468865,-2.872,0.216,-8.0,1
3954,3545,14.908896863421441,21,101,0.016923076923076923,0.08139194139194138,-2.872,0.216,-8.0,1
3972,3545,14.908896863421441,23,109,0.018534798534798533,0.08783882783882783,-2.864,0.216,-8.0,1
3991,3545,14.908896863421441,23,107,0.018534798534798533,0.08622710622710622,-2.864,0.216,-8.0,1
4010,3545,14.908896863421441,19,112,0.01531135531135531,0.09025641025641025,-2.864,0.216,-8.0,1
4028,3545,14.908896863421441,19,112,0.01531135531135531,0.09025641025641025,-2.864,0.216,-8.0,1
4047,3545,14.908896863421441,22,116,0.017728937728937726,0.09347985347985346,-2.848,0.216,-8.0,1
4065,3545,14.908896863421441,32,93,0.025787545787545788,0.07494505494505493,-2.848,0.224,-8.0,1
4084,3545,14.908896863421441,25,112,0.020146520146520148,0.09025641025641025,-2.848,0.224,-8.0,1
4102,3545,14.908896863421441,16,112,0.012893772893772894,0.09025641025641025,-2.848,0.224,-8.0,1
4121,3545,14.908896863421441,30,110,0.024175824175824177,0.08864468864468865,-2.832,0.224,-8.0,1
4139,3545,14.908896863421441,33,112,0.02659340659340659,0.09025641025641025,-2.824,0.224,-8.0,1
4158,3545,14.908896863421441,27,111,0.021758241758241755,0.08945054945054944,-2.8,0.224,-8.0,1
4176,3545,14.908896863421441,40,112,0.03223443223443224,0.09025641025641025,-2.784,0.232,-8.0,1
4195,3545,14.908896863421441,27,107,0.021758241758241755,0.08622710622710622,-2.76,0.232,-8.0,1
4213,3545,14.908896863421441,19,103,0.01531135531135531,0.08300366300366299,-2.736,0.232,-8.0,1
4232,3545,14.908896863421441,21,106,0.016923076923076923,0.0854212454212454,-2.704,0.24,-8.0,1
4250,3545,14.908896863421441,17,112,0.013699633699633697,0.09025641025641025,-2.68,0.24,-8.0,1
4269,3545,14.908896863421441,20,111,0.01611721611721612,0.08945054945054944,-2.648,0.248,-8.0,1
4287,3545,14.908896863421441,22,113,0.017728937728937726,0.09106227106227106,-2.632,0.248,-8.0,1
4306,3545,14.908896863421441,19,110,0.01531135531135531,0.08864468864468865,-2.608,0.248,-8.0,1
4324,3545,14.908896863421441,25,111,0.020146520146520148,0.08945054945054944,-2.584,0.248,-8.0,1
4343,3545,14.908896863421441,19,110,0.01531135531135531,0.08864468864468865,-2.568,0.256,-8.0,1
4361,3545,14.908896863421441,23,112,0.018534798534798533,0.09025641025641025,-2.544,0.256,-8.0,1
4380,3545,14.908896863421441,33,103,0.02659340659340659,0.08300366300366299,-2.52,0.264,-8.0,1
4398,3545,14.908896863421441,26,112,0.02095238095238095,0.09025641025641025,-2.488,0.264,-8.0,1
4417,3545,14.908896863421441,30,112,0.024175824175824177,0.09025641025641025,-2.448,0.272,-8.0,1
4435,3545,14.908896863421441,29,112,0.023369963369963366,0.09025641025641025,-2.392,0.272,-8.0,1
4454,3545,14.908896863421441,26,118,0.02095238095238095,0.09509157509157509,-2.36,0.28,-8.0,1
4472,3545,14.908896863421441,21,114,0.016923076923076923,0.09186813186813186,-2.344,0.28,-8.0,1
4491,3545,14.908896863421441,21,117,0.016923076923076923,0.09428571428571428,-2.328,0.28,-8.0,1
4509,3545,14.908896863421441,18,117,0.014505494505494505,0.09428571428571428,-2.328,0.28,-8.0,1
4528,3545,14.908896863421441,16,116,0.012893772893772894,0.09347985347985346,-2.336,0.28,-8.0,1
4546,3545,14.908896863421441,18,117,0.014505494505494505,0.09428571428571428,-2.336,0.28,-8.0,1
4565,3545,14.908896863421441,21,116,0.016923076923076923,0.09347985347985346,-2.328,0.28,-8.0,1
4583,3545,14.908896863421441,7,118,0.005641025641025641,0.09509157509157509,-2.32,0.288,-8.0,1
4602,3545,14.908896863421441,10,118,0.00805860805860806,0.09509157509157509,-2.312,0.288,-8.0,1
4620,3545,14.908896863421441,16,113,0.012893772893772894,0.09106227106227106,-2.304,0.288,-8.0,1
4639,3545,14.908896863421441,13,116,0.010476190476190476,0.09347985347985346,-2.288,0.288,-8.0,1
4658,3545,14.908896863421441,7,112,0.005641025641025641,0.09025641025641025,-2.272,0.28,-8.0,1
4676,3545,14.908896863421441,10,113,0.00805860805860806,0.09106227106227106,-2.272,0.288,-8.0,1
4695,3545,14.908896863421441,16,112,0.012893772893772894,0.09025641025641025,-2.28,0.288,-8.0,1
4713,3545,14.908896863421441,19,111,0.01531135531135531,0.08945054945054944,-2.288,0.28,-8.0,1
4732,3545,14.908896863421441,23,111,0.018534798534798533,0.08945054945054944,-2.288,0.28,-8.0,1
4750,3545,14.908896863421441,28,111,0.022564102564102562,0.08945054945054944,-2.28,0.288,-8.0,1
4769,3545,14.908896863421441,19,106,0.01531135531135531,0.0854212454212454,-2.28,0.288,-8.0,1
4787,3545,14.908896863421441,22,107,0.017728937728937726,0.08622710622710622,-2.264,0.288,-8.0,1
4806,3545,14.908896863421441,25,112,0.020146520146520148,0.09025641025641025,-2.248,0.288,-8.0,1
4824,3545,14.908896863421441,25,112,0.020146520146520148,0.09025641025641025,-2.224,0.288,-8.0,1
4843,3545,14.908896863421441,23,105,0.018534798534798533,0.08461538461538462,-2.208,0.288,-8.0,1
4861,3545,14.908896863421441,24,112,0.019340659340659337,0.09025641025641025,-2.2,0.296,-8.0,1
4880,3545,14.908896863421441,17,111,0.013699633699633697,0.08945054945054944,-2.192,0.296,-8.0,1
4898,3545,14.908896863421441,11,112,0.008864468864468863,0.09025641025641025,-2.168,0.296,-8.0,1
4917,3545,14.908896863421441,14,112,0.011282051282051281,0.09025641025641025,-2.16,0.296,-8.0,1
4935,3545,14.908896863421441,11,114,0.008864468864468863,0.09186813186813186,-2.16,0.296,-8.0,1
4954,3545,14.908896863421441,6,112,0.004835164835164834,0.09025641025641025,-2.168,0.296,-8.0,1
4972,3545,14.908896863421441,15,113,0.012087912087912088,0.09106227106227106,-2.168,0.296,-8.0,1
4991,3545,14.908896863421441,3,112,0.002417582417582417,0.09025641025641025,-2.168,0.304,-8.0,1
5009,3545,14.908896863421441,2,112,0.0016117216117216117,0.09025641025641025,-2.16,0.304,-8.0,1
5028,3545,14.908896863421441,3,110,0.002417582417582417,0.08864468864468865,-2.16,0.296,-8.0,1
5046,3545,14.908896863421441,11,114,0.008864468864468863,0.09186813186813186,-2.152,0.296,-8.0,1
5065,3545,14.908896863421441,11,112,0.008864468864468863,0.09025641025641025,-2.144,0.296,-8.0,1
5083,3545,14.908896863421441,16,107,0.012893772893772894,0.08622710622710622,-2.128,0.296,-8.0,1
5102,3545,14.908896863421441,16,111,0.012893772893772894,0.08945054945054944,-2.112,0.296,-8.0,1
5120,3545,14.908896863421441,24,112,0.019340659340659337,0.09025641025641025,-2.088,0.296,-8.0,1
5139,3545,14.908896863421441,19,113,0.01531135531135531,0.09106227106227106,-2.064,0.304,-8.0,1
5157,3545,14.908896863421441,22,110,0.017728937728937726,0.08864468864468865,-2.048,0.304,-8.0,1
5176,3545,14.908896863421441,21,113,0.016923076923076923,0.09106227106227106,-2.064,0.304,-8.0,1
5194,3545,14.908896863421441,23,109,0.018534798534798533,0.08783882783882783,-2.104,0.296,-8.0,1
5213,3545,14.908896863421441,24,108,0.019340659340659337,0.08703296703296702,-2.136,0.288,-8.0,1
5231,3545,14.908896863421441,19,112,0.01531135531135531,0.09025641025641025,-2.152,0.288,-8.0,1
5250,3545,14.908896863421441,23,114,0.018534798534798533,0.09186813186813186,-2.152,0.288,-8.0,1
5269,3545,14.908896863421441,21,110,0.016923076923076923,0.08864468864468865,-2.136,0.288,-8.0,1
5287,3545,14.908896863421441,31,115,0.02498168498168498,0.09267399267399268,-2.12,0.288,-8.0,1
5306,3545,14.908896863421441,30,113,0.024175824175824177,0.09106227106227106,-2.104,0.296,-8.0,1
5324,3545,14.908896863421441,16,113,0.012893772893772894,0.09106227106227106,-2.096,0.296,-8.0,1
5343,3545,14.908896863421441,32,112,0.025787545787545788,0.09025641025641025,-2.08,0.296,-8.0,1
5361,3545,14.908896863421441,34,107,0.027399267399267395,0.08622710622710622,-2.072,0.296,-8.0,1
5380,3545,14.908896863421441,27,109,0.021758241758241755,0.08783882783882783,-2.064,0.296,-8.0,1
5398,3545,14.908896863421441,33,112,0.02659340659340659,0.09025641025641025,-2.072,0.296,-8.0,1
5417,3545,14.908896863421441,28,113,0.022564102564102562,0.09106227106227106,-2.072,0.296,-8.0,1
5435,3545,14.908896863421441,32,117,0.025787545787545788,0.09428571428571428,-2.072,0.296,-8.0,1
5454,3545,14.908896863421441,30,114,0.024175824175824177,0.09186813186813186,-2.072,0.296,-8.0,1
5472,3545,14.908896863421441,30,115,0.024175824175824177,0.09267399267399268,-2.08,0.296,-8.0,1
5491,3545,14.908896863421441,29,117,0.023369963369963366,0.09428571428571428,-2.08,0.296,-8.0,1
5509,3545,14.908896863421441,32,112,0.025787545787545788,0.09025641025641025,-2.088,0.296,-8.0,1
5528,3545,14.908896863421441,33,111,0.02659340659340659,0.08945054945054944,-2.104,0.296,-8.0,1
5546,3545,14.908896863421441,31,113,0.02498168498168498,0.09106227106227106,-2.128,0.288,-8.0,1
5565,3545,14.908896863421441,32,114,0.025787545787545788,0.09186813186813186,-2.144,0.288,-8.0,1
5583,3545,14.908896863421441,29,117,0.023369963369963366,0.09428571428571428,-2.152,0.288,-8.0,1
5602,3545,14.908896863421441,30,114,0.024175824175824177,0.09186813186813186,-2.144,0.288,-8.0,1
5620,3545,14.908896863421441,32,121,0.025787545787545788,0.09750915750915749,-2.144,0.288,-8.0,1
5639,3545,14.908896863421441,20,114,0.01611721611721612,0.09186813186813186,-2.136,0.288,-8.0,1
5657,3545,14.908896863421441,29,121,0.023369963369963366,0.09750915750915749,-2.12,0.288,-8.0,1
5676,3545,14.908896863421441,31,117,0.02498168498168498,0.09428571428571428,-2.112,0.296,-8.0,1
5694,3545,14.908896863421441,34,115,0.027399267399267395,0.09267399267399268,-2.112,0.296,-8.0,1
5713,3545,14.908896863421441,42,119,0.033846153846153845,0.09589743589743589,-2.112,0.296,-8.0,1
5731,3545,14.908896863421441,38,117,0.03062271062271062,0.09428571428571428,-2.112,0.296,-8.0,1
5750,3545,14.908896863421441,33,118,0.02659340659340659,0.09509157509157509,-2.104,0.296,-8.0,1
5768,3545,14.908896863421441,32,123,0.025787545787545788,0.09912087912087912,-2.104,0.296,-8.0,1
5787,3545,14.908896863421441,32,122,0.025787545787545788,0.09831501831501831,-2.104,0.296,-8.0,1
5805,3545,14.908896863421441,31,122,0.02498168498168498,0.09831501831501831,-2.104,0.296,-8.0,1
5824,3545,14.908896863421441,26,119,0.02095238095238095,0.09589743589743589,-2.112,0.296,-8.0,1
5842,3545,14.908896863421441,21,114,0.016923076923076923,0.09186813186813186,-2.104,0.296,-8.0,1
5861,3545,14.908896863421441,36,118,0.02901098901098901,0.09509157509157509,-2.104,0.296,-8.0,1
5879,3545,14.908896863421441,35,115,0.028205128205128206,0.09267399267399268,-2.104,0.296,-8.0,1
5898,3545,14.908896863421441,36,121,0.02901098901098901,0.09750915750915749,-2.104,0.296,-8.0,1
5916,3545,14.908896863421441,34,124,0.027399267399267395,0.09992673992673992,-2.104,0.296,-8.0,1
5935,3545,14.908896863421441,36,123,0.02901098901098901,0.09912087912087912,-2.104,0.296,-8.0,1
5954,3545,14.908896863421441,35,116,0.028205128205128206,0.09347985347985346,-2.104,0.296,-8.0,1
5972,3545,14.908896863421441,35,120,0.028205128205128206,0.0967032967032967,-2.104,0.296,-8.0,1
5991,3545,14.908896863421441,35,121,0.028205128205128206,0.09750915750915749,-2.112,0.296,-8.0,1
6009,3545,14.908896863421441,29,126,0.023369963369963366,0.10153846153846152,-2.112,0.296,-8.0,1
6028,3545,14.908896863421441,34,122,0.027399267399267395,0.09831501831501831,-2.112,0.296,-8.0,1
6046,3545,14.908896863421441,32,122,0.025787545787545788,0.09831501831501831,-2.112,0.296,-8.0,1
6065,3545,14.908896863421441,36,125,0.02901098901098901,0.10073260073260074,-2.112,0.296,-8.0,1
6083,3545,14.908896863421441,35,120,0.028205128205128206,0.0967032967032967,-2.112,0.296,-8.0,1
6102,3545,14.908896863421441,36,126,0.02901098901098901,0.10153846153846152,-2.112,0.296,-8.0,1
6120,3545,14.908896863421441,41,123,0.03304029304029304,0.09912087912087912,-2.104,0.296,-8.0,1
6139,3545,14.908896863421441,38,120,0.03062271062271062,0.0967032967032967,-2.104,0.296,-8.0,1
6157,3545,14.908896863421441,35,118,0.028205128205128206,0.09509157509157509,-2.096,0.296,-8.0,1
6176,3545,14.908896863421441,33,116,0.02659340659340659,0.09347985347985346,-2.088,0.296,-8.0,1
6194,3545,14.908896863421441,31,116,0.02498168498168498,0.09347985347985346,-2.08,0.296,-8.0,1
6213,3545,14.908896863421441,34,127,0.027399267399267395,0.10234432234432234,-2.08,0.296,-8.0,1
6231,3545,14.908896863421441,36,123,0.02901098901098901,0.09912087912087912,-2.08,0.296,-8.0,1
6250,3545,14.908896863421441,33,122,0.02659340659340659,0.09831501831501831,-2.072,0.296,-8.0,1
