t_ms,encoder_count,position_rad,ADC_Index,ADC_Thumb,Voltage_Index,Voltage_Thumb,X_gauss,Y_gauss,Z_gauss,test
60542,-38,-0.15981328090550487,0,170,0.0,0.136996336996337,-0.92,0.36,-8.0,3
60560,-38,-0.15981328090550487,2,178,0.0016117216117216117,0.14344322344322344,-0.92,0.36,-8.0,3
60579,-38,-0.15981328090550487,0,165,0.0,0.13296703296703297,-0.92,0.36,-8.0,3
60597,-38,-0.15981328090550487,1,176,0.0008058608058608059,0.1418315018315018,-0.92,0.36,-8.0,3
60616,-38,-0.15981328090550487,0,175,0.0,0.14102564102564102,-0.912,0.36,-8.0,3
60634,-38,-0.15981328090550487,4,167,0.0032234432234432234,0.1345787545787546,-0.912,0.36,-8.0,3
60653,-38,-0.15981328090550487,5,170,0.00402930402930403,0.136996336996337,-0.912,0.36,-8.0,3
60671,-38,-0.15981328090550487,4,171,0.0032234432234432234,0.1378021978021978,-0.912,0.36,-8.0,3
60690,-38,-0.15981328090550487,6,168,0.004835164835164834,0.13538461538461538,-0.912,0.36,-8.0,3
60708,-38,-0.15981328090550487,1,177,0.0008058608058608059,0.14263736263736265,-0.904,0.36,-8.0,3
60727,-38,-0.15981328090550487,6,176,0.004835164835164834,0.1418315018315018,-0.904,0.36,-8.0,3
60745,-38,-0.15981328090550487,5,174,0.00402930402930403,0.1402197802197802,-0.904,0.36,-8.0,3
60764,-38,-0.15981328090550487,2,176,0.0016117216117216117,0.1418315018315018,-0.904,0.36,-8.0,3
60782,-38,-0.15981328090550487,6,174,0.004835164835164834,0.1402197802197802,-0.904,0.36,-8.0,3
60801,-38,-0.15981328090550487,5,167,0.00402930402930403,0.1345787545787546,-0.896,0.36,-8.0,3
60819,-38,-0.15981328090550487,4,176,0.0032234432234432234,0.1418315018315018,-0.896,0.36,-8.0,3
60838,-38,-0.15981328090550487,5,166,0.00402930402930403,0.13377289377289375,-0.896,0.36,-8.0,3
60856,-38,-0.15981328090550487,10,178,0.00805860805860806,0.14344322344322344,-0.888,0.36,-8.0,3
60875,-38,-0.15981328090550487,10,169,0.00805860805860806,0.13619047619047617,-0.888,0.36,-8.0,3
60893,-38,-0.15981328090550487,1,163,0.0008058608058608059,0.13135531135531134,-0.88,0.36,-8.0,3
60912,-38,-0.15981328090550487,1,173,0.0008058608058608059,0.1394139194139194,-0.88,0.36,-8.0,3
60930,-38,-0.15981328090550487,4,173,0.0032234432234432234,0.1394139194139194,-0.88,0.36,-8.0,3
60949,-38,-0.15981328090550487,5,173,0.00402930402930403,0.1394139194139194,-0.88,0.36,-8.0,3
60967,-38,-0.15981328090550487,10,176,0.00805860805860806,0.1418315018315018,-0.88,0.36,-8.0,3
60986,-38,-0.15981328090550487,11,176,0.008864468864468863,0.1418315018315018,-0.88,0.36,-8.0,3
61004,-38,-0.15981328090550487,4,172,0.0032234432234432234,0.1386080586080586,-0.88,0.36,-8.0,3
61023,-38,-0.15981328090550487,5,176,0.00402930402930403,0.1418315018315018,-0.88,0.36,-8.0,3
61041,-38,-0.15981328090550487,6,175,0.004835164835164834,0.14102564102564102,-0.88,0.36,-8.0,3
61060,-38,-0.15981328090550487,13,176,0.010476190476190476,0.1418315018315018,-0.872,0.36,-8.0,3
61078,-38,-0.15981328090550487,10,176,0.00805860805860806,0.1418315018315018,-0.872,0.36,-8.0,3
61097,-38,-0.15981328090550487,5,171,0.00402930402930403,0.1378021978021978,-0.872,0.36,-8.0,3
61115,-38,-0.15981328090550487,12,176,0.009670329670329669,0.1418315018315018,-0.872,0.36,-8.0,3
61134,-38,-0.15981328090550487,15,175,0.012087912087912088,0.14102564102564102,-0.872,0.36,-8.0,3
61152,-38,-0.15981328090550487,7,176,0.005641025641025641,0.1418315018315018,-0.872,0.36,-8.0,3
61171,-38,-0.15981328090550487,5,177,0.00402930402930403,0.14263736263736265,-0.872,0.36,-8.0,3
61189,-38,-0.15981328090550487,8,176,0.006446886446886447,0.1418315018315018,-0.872,0.36,-8.0,3
61209,-38,-0.15981328090550487,7,169,0.005641025641025641,0.13619047619047617,-0.864,0.36,-8.0,3
61226,-38,-0.15981328090550487,6,167,0.004835164835164834,0.1345787545787546,-0.864,0.36,-8.0,3
61245,-38,-0.15981328090550487,6,174,0.004835164835164834,0.1402197802197802,-0.864,0.36,-8.0,3
61263,-38,-0.15981328090550487,7,172,0.005641025641025641,0.1386080586080586,-0.856,0.36,-8.0,3
61282,-38,-0.15981328090550487,9,178,0.007252747252747252,0.14344322344322344,-0.856,0.36,-8.0,3
61300,-38,-0.15981328090550487,5,174,0.00402930402930403,0.1402197802197802,-0.856,0.36,-8.0,3
61319,-38,-0.15981328090550487,9,175,0.007252747252747252,0.14102564102564102,-0.856,0.36,-8.0,3
61337,-38,-0.15981328090550487,7,176,0.005641025641025641,0.1418315018315018,-0.856,0.36,-8.0,3
61356,-38,-0.15981328090550487,10,176,0.00805860805860806,0.1418315018315018,-0.856,0.36,-8.0,3
61374,-38,-0.15981328090550487,13,176,0.010476190476190476,0.1418315018315018,-0.856,0.36,-8.0,3
61393,-38,-0.15981328090550487,17,178,0.013699633699633697,0.14344322344322344,-0.856,0.36,-8.0,3
61411,-38,-0.15981328090550487,6,172,0.004835164835164834,0.1386080586080586,-0.856,0.36,-8.0,3
61430,-38,-0.15981328090550487,13,171,0.010476190476190476,0.1378021978021978,-0.848,0.36,-8.0,3
61448,-38,-0.15981328090550487,11,172,0.008864468864468863,0.1386080586080586,-0.848,0.36,-8.0,3
61467,-38,-0.15981328090550487,13,176,0.010476190476190476,0.1418315018315018,-0.848,0.36,-8.0,3
61485,-38,-0.15981328090550487,15,176,0.012087912087912088,0.1418315018315018,-0.848,0.36,-8.0,3
61504,-38,-0.15981328090550487,16,167,0.012893772893772894,0.1345787545787546,-0.848,0.36,-8.0,3
61522,-38,-0.15981328090550487,12,176,0.009670329670329669,0.1418315018315018,-0.84,0.36,-8.0,3
61541,-38,-0.15981328090550487,13,175,0.010476190476190476,0.14102564102564102,-0.84,0.36,-8.0,3
61559,-38,-0.15981328090550487,14,176,0.011282051282051281,0.1418315018315018,-0.84,0.36,-8.0,3
61578,-38,-0.15981328090550487,12,174,0.009670329670329669,0.1402197802197802,-0.84,0.368,-8.0,3
61596,-38,-0.15981328090550487,17,178,0.013699633699633697,0.14344322344322344,-0.84,0.368,-8.0,3
61615,-38,-0.15981328090550487,14,177,0.011282051282051281,0.14263736263736265,-0.84,0.368,-8.0,3
61633,-38,-0.15981328090550487,13,176,0.010476190476190476,0.1418315018315018,-0.84,0.368,-8.0,3
61652,-38,-0.15981328090550487,6,174,0.004835164835164834,0.1402197802197802,-0.832,0.368,-8.0,3
61670,-38,-0.15981328090550487,10,175,0.00805860805860806,0.14102564102564102,-0.832,0.368,-8.0,3
61689,-38,-0.15981328090550487,11,181,0.008864468864468863,0.14586080586080585,-0.832,0.36,-8.0,3
61708,-38,-0.15981328090550487,5,176,0.00402930402930403,0.1418315018315018,-0.832,0.368,-8.0,3
61726,-38,-0.15981328090550487,7,167,0.005641025641025641,0.1345787545787546,-0.832,0.368,-8.0,3
61745,-38,-0.15981328090550487,12,176,0.009670329670329669,0.1418315018315018,-0.832,0.368,-8.0,3
61763,-38,-0.15981328090550487,15,179,0.012087912087912088,0.14424908424908423,-0.832,0.368,-8.0,3
61782,-38,-0.15981328090550487,18,179,0.014505494505494505,0.14424908424908423,-0.832,0.368,-8.0,3
61800,-38,-0.15981328090550487,14,176,0.011282051282051281,0.1418315018315018,-0.832,0.368,-8.0,3
61819,-38,-0.15981328090550487,16,173,0.012893772893772894,0.1394139194139194,-0.832,0.368,-8.0,3
61837,-38,-0.15981328090550487,16,177,0.012893772893772894,0.14263736263736265,-0.824,0.368,-8.0,3
61856,-38,-0.15981328090550487,15,176,0.012087912087912088,0.1418315018315018,-0.824,0.368,-8.0,3
61874,-38,-0.15981328090550487,10,173,0.00805860805860806,0.1394139194139194,-0.824,0.368,-8.0,3
61893,-38,-0.15981328090550487,11,177,0.008864468864468863,0.14263736263736265,-0.824,0.368,-8.0,3
61911,-38,-0.15981328090550487,16,178,0.012893772893772894,0.14344322344322344,-0.824,0.368,-8.0,3
61930,-38,-0.15981328090550487,16,182,0.012893772893772894,0.14666666666666667,-0.824,0.368,-8.0,3
61948,-38,-0.15981328090550487,16,177,0.012893772893772894,0.14263736263736265,-0.816,0.368,-8.0,3
61967,-38,-0.15981328090550487,18,179,0.014505494505494505,0.14424908424908423,-0.816,0.368,-8.0,3
61985,-38,-0.15981328090550487,16,177,0.012893772893772894,0.14263736263736265,-0.816,0.368,-8.0,3
62004,-38,-0.15981328090550487,16,176,0.012893772893772894,0.1418315018315018,-0.816,0.368,-8.0,3
62022,-38,-0.15981328090550487,16,177,0.012893772893772894,0.14263736263736265,-0.816,0.368,-8.0,3
62041,-38,-0.15981328090550487,11,180,0.008864468864468863,0.14505494505494507,-0.816,0.368,-8.0,3
62059,-38,-0.15981328090550487,16,176,0.012893772893772894,0.1418315018315018,-0.816,0.368,-8.0,3
62078,-38,-0.15981328090550487,16,175,0.012893772893772894,0.14102564102564102,-0.816,0.368,-8.0,3
62096,-38,-0.15981328090550487,16,178,0.012893772893772894,0.14344322344322344,-0.816,0.368,-8.0,3
62115,-38,-0.15981328090550487,15,176,0.012087912087912088,0.1418315018315018,-0.816,0.368,-8.0,3
62133,-38,-0.15981328090550487,16,181,0.012893772893772894,0.14586080586080585,-0.816,0.368,-8.0,3
62152,-38,-0.15981328090550487,16,176,0.012893772893772894,0.1418315018315018,-0.808,0.368,-8.0,3
62170,-38,-0.15981328090550487,10,179,0.00805860805860806,0.14424908424908423,-0.808,0.368,-8.0,3
62189,-38,-0.15981328090550487,13,177,0.010476190476190476,0.14263736263736265,-0.808,0.368,-8.0,3
62207,-38,-0.15981328090550487,13,180,0.010476190476190476,0.14505494505494507,-0.808,0.368,-8.0,3
62226,-38,-0.15981328090550487,16,179,0.012893772893772894,0.14424908424908423,-0.808,0.368,-8.0,3
62244,-38,-0.15981328090550487,11,181,0.008864468864468863,0.14586080586080585,-0.808,0.368,-8.0,3
62263,-38,-0.15981328090550487,15,177,0.012087912087912088,0.14263736263736265,-0.808,0.368,-8.0,3
62281,-38,-0.15981328090550487,7,178,0.005641025641025641,0.14344322344322344,-0.808,0.368,-8.0,3
62300,-38,-0.15981328090550487,7,180,0.005641025641025641,0.14505494505494507,-0.808,0.368,-8.0,3
62318,-38,-0.15981328090550487,13,179,0.010476190476190476,0.14424908424908423,-0.8,0.368,-8.0,3
62337,-38,-0.15981328090550487,12,180,0.009670329670329669,0.14505494505494507,-0.8,0.368,-8.0,3
62355,-38,-0.15981328090550487,4,176,0.0032234432234432234,0.1418315018315018,-0.8,0.368,-8.0,3
62374,-38,-0.15981328090550487,10,178,0.00805860805860806,0.14344322344322344,-0.8,0.368,-8.0,3
62392,-38,-0.15981328090550487,11,183,0.008864468864468863,0.14747252747252745,-0.8,0.368,-8.0,3
62411,-38,-0.15981328090550487,5,181,0.00402930402930403,0.14586080586080585,-0.8,0.368,-8.0,3
62429,-38,-0.15981328090550487,11,178,0.008864468864468863,0.14344322344322344,-0.8,0.368,-8.0,3
62448,-38,-0.15981328090550487,6,178,0.004835164835164834,0.14344322344322344,-0.8,0.368,-8.0,3
62466,-38,-0.15981328090550487,7,180,0.005641025641025641,0.14505494505494507,-0.8,0.368,-8.0,3
62485,-38,-0.15981328090550487,0,186,0.0,0.14989010989010987,-0.8,0.368,-8.0,3
62503,-38,-0.15981328090550487,2,176,0.0016117216117216117,0.1418315018315018,-0.8,0.368,-8.0,3
62522,-38,-0.15981328090550487,12,178,0.009670329670329669,0.14344322344322344,-0.8,0.368,-8.0,3
62540,-38,-0.15981328090550487,9,179,0.007252747252747252,0.14424908424908423,-0.8,0.368,-8.0,3
62559,-38,-0.15981328090550487,7,192,0.005641025641025641,0.1547252747252747,-0.792,0.368,-8.0,3
62577,-38,-0.15981328090550487,7,177,0.005641025641025641,0.14263736263736265,-0.792,0.368,-8.0,3
62596,-38,-0.15981328090550487,11,184,0.008864468864468863,0.14827838827838827,-0.792,0.368,-8.0,3
62614,-38,-0.15981328090550487,13,176,0.010476190476190476,0.1418315018315018,-0.792,0.368,-8.0,3
62633,-38,-0.15981328090550487,16,177,0.012893772893772894,0.14263736263736265,-0.792,0.368,-8.0,3
62651,-38,-0.15981328090550487,17,180,0.013699633699633697,0.14505494505494507,-0.792,0.368,-8.0,3
62670,-38,-0.15981328090550487,24,176,0.019340659340659337,0.1418315018315018,-0.792,0.368,-8.0,3
62688,-38,-0.15981328090550487,14,176,0.011282051282051281,0.1418315018315018,-0.792,0.368,-8.0,3
62707,-38,-0.15981328090550487,13,180,0.010476190476190476,0.14505494505494507,-0.792,0.368,-8.0,3
62725,-38,-0.15981328090550487,16,179,0.012893772893772894,0.14424908424908423,-0.792,0.368,-8.0,3
62744,-38,-0.15981328090550487,16,181,0.012893772893772894,0.14586080586080585,-0.784,0.368,-8.0,3
62762,-38,-0.15981328090550487,16,179,0.012893772893772894,0.14424908424908423,-0.784,0.368,-8.0,3
62781,-38,-0.15981328090550487,16,178,0.012893772893772894,0.14344322344322344,-0.784,0.368,-8.0,3
62799,-38,-0.15981328090550487,16,185,0.012893772893772894,0.14908424908424908,-0.784,0.368,-8.0,3
62818,-38,-0.15981328090550487,16,183,0.012893772893772894,0.14747252747252745,-0.784,0.368,-8.0,3
62836,-38,-0.15981328090550487,16,183,0.012893772893772894,0.14747252747252745,-0.784,0.368,-8.0,3
62855,-38,-0.15981328090550487,16,181,0.012893772893772894,0.14586080586080585,-0.784,0.368,-8.0,3
62873,-38,-0.15981328090550487,12,175,0.009670329670329669,0.14102564102564102,-0.784,0.368,-8.0,3
62892,-38,-0.15981328090550487,14,181,0.011282051282051281,0.14586080586080585,-0.784,0.368,-8.0,3
62911,-38,-0.15981328090550487,14,178,0.011282051282051281,0.14344322344322344,-0.784,0.368,-8.0,3
62929,-38,-0.15981328090550487,13,181,0.010476190476190476,0.14586080586080585,-0.784,0.368,-8.0,3
62948,-38,-0.15981328090550487,16,182,0.012893772893772894,0.14666666666666667,-0.776,0.368,-8.0,3
62966,-38,-0.15981328090550487,11,187,0.008864468864468863,0.1506959706959707,-0.776,0.368,-8.0,3
62985,-38,-0.15981328090550487,13,184,0.010476190476190476,0.14827838827838827,-0.776,0.368,-8.0,3
63003,-38,-0.15981328090550487,14,179,0.011282051282051281,0.14424908424908423,-0.776,0.368,-8.0,3
63022,-38,-0.15981328090550487,16,182,0.012893772893772894,0.14666666666666667,-0.776,0.368,-8.0,3
63040,-38,-0.15981328090550487,14,181,0.011282051282051281,0.14586080586080585,-0.776,0.368,-8.0,3
63059,-38,-0.15981328090550487,16,185,0.012893772893772894,0.14908424908424908,-0.776,0.368,-8.0,3
63077,-38,-0.15981328090550487,17,186,0.013699633699633697,0.14989010989010987,-0.776,0.368,-8.0,3
63096,-38,-0.15981328090550487,15,183,0.012087912087912088,0.14747252747252745,-0.776,0.368,-8.0,3
63114,-38,-0.15981328090550487,10,178,0.00805860805860806,0.14344322344322344,-0.776,0.368,-8.0,3
63133,-38,-0.15981328090550487,11,180,0.008864468864468863,0.14505494505494507,-0.776,0.368,-8.0,3
63151,-38,-0.15981328090550487,13,181,0.010476190476190476,0.14586080586080585,-0.776,0.368,-8.0,3
63170,-38,-0.15981328090550487,16,179,0.012893772893772894,0.14424908424908423,-0.776,0.368,-8.0,3
63188,-38,-0.15981328090550487,10,179,0.00805860805860806,0.14424908424908423,-0.776,0.368,-8.0,3
63207,-38,-0.15981328090550487,13,181,0.010476190476190476,0.14586080586080585,-0.776,0.368,-8.0,3
63225,-38,-0.15981328090550487,10,184,0.00805860805860806,0.14827838827838827,-0.776,0.368,-8.0,3
63244,-38,-0.15981328090550487,11,184,0.008864468864468863,0.14827838827838827,-0.776,0.368,-8.0,3
63262,-38,-0.15981328090550487,13,183,0.010476190476190476,0.14747252747252745,-0.776,0.368,-8.0,3
63281,-38,-0.15981328090550487,11,185,0.008864468864468863,0.14908424908424908,-0.776,0.368,-8.0,3
63299,-38,-0.15981328090550487,15,179,0.012087912087912088,0.14424908424908423,-0.776,0.368,-8.0,3
63318,-38,-0.15981328090550487,16,188,0.012893772893772894,0.1515018315018315,-0.768,0.368,-8.0,3
63336,-38,-0.15981328090550487,19,187,0.01531135531135531,0.1506959706959707,-0.768,0.368,-8.0,3
63355,-38,-0.15981328090550487,13,179,0.010476190476190476,0.14424908424908423,-0.768,0.368,-8.0,3
63373,-38,-0.15981328090550487,16,183,0.012893772893772894,0.14747252747252745,-0.76,0.368,-8.0,3
63392,-38,-0.15981328090550487,9,186,0.007252747252747252,0.14989010989010987,-0.76,0.368,-8.0,3
63410,-38,-0.15981328090550487,16,182,0.012893772893772894,0.14666666666666667,-0.752,0.368,-8.0,3
63429,-38,-0.15981328090550487,12,181,0.009670329670329669,0.14586080586080585,-0.752,0.368,-8.0,3
63447,-38,-0.15981328090550487,11,177,0.008864468864468863,0.14263736263736265,-0.752,0.368,-8.0,3
63466,-38,-0.15981328090550487,14,179,0.011282051282051281,0.14424908424908423,-0.752,0.368,-8.0,3
63484,-38,-0.15981328090550487,14,183,0.011282051282051281,0.14747252747252745,-0.752,0.368,-8.0,3
63503,-38,-0.15981328090550487,13,178,0.010476190476190476,0.14344322344322344,-0.752,0.368,-8.0,3
63521,-38,-0.15981328090550487,16,182,0.012893772893772894,0.14666666666666667,-0.752,0.368,-8.0,3
63540,-38,-0.15981328090550487,14,179,0.011282051282051281,0.14424908424908423,-0.752,0.368,-8.0,3
63558,-38,-0.15981328090550487,12,186,0.009670329670329669,0.14989010989010987,-0.744,0.368,-8.0,3
63577,-38,-0.15981328090550487,16,187,0.012893772893772894,0.1506959706959707,-0.744,0.368,-8.0,3
63595,-38,-0.15981328090550487,13,177,0.010476190476190476,0.14263736263736265,-0.744,0.368,-8.0,3
63614,-38,-0.15981328090550487,11,179,0.008864468864468863,0.14424908424908423,-0.744,0.368,-8.0,3
63632,-38,-0.15981328090550487,16,186,0.012893772893772894,0.14989010989010987,-0.744,0.368,-8.0,3
63651,-38,-0.15981328090550487,15,177,0.012087912087912088,0.14263736263736265,-0.744,0.368,-8.0,3
63669,-38,-0.15981328090550487,15,190,0.012087912087912088,0.15311355311355312,-0.744,0.368,-8.0,3
63688,-38,-0.15981328090550487,15,183,0.012087912087912088,0.14747252747252745,-0.744,0.368,-8.0,3
63706,-38,-0.15981328090550487,16,186,0.012893772893772894,0.14989010989010987,-0.744,0.368,-8.0,3
63725,-38,-0.15981328090550487,16,187,0.012893772893772894,0.1506959706959707,-0.736,0.368,-8.0,3
63743,-38,-0.15981328090550487,16,181,0.012893772893772894,0.14586080586080585,-0.736,0.368,-8.0,3
63762,-38,-0.15981328090550487,16,187,0.012893772893772894,0.1506959706959707,-0.736,0.368,-8.0,3
63780,-38,-0.15981328090550487,16,189,0.012893772893772894,0.15230769230769228,-0.736,0.368,-8.0,3
63799,-38,-0.15981328090550487,13,187,0.010476190476190476,0.1506959706959707,-0.736,0.368,-8.0,3
63817,-38,-0.15981328090550487,11,182,0.008864468864468863,0.14666666666666667,-0.736,0.368,-8.0,3
63836,-38,-0.15981328090550487,16,183,0.012893772893772894,0.14747252747252745,-0.728,0.368,-8.0,3
63854,-38,-0.15981328090550487,11,187,0.008864468864468863,0.1506959706959707,-0.728,0.376,-8.0,3
63873,-38,-0.15981328090550487,14,182,0.011282051282051281,0.14666666666666667,-0.728,0.376,-8.0,3
63891,-38,-0.15981328090550487,14,178,0.011282051282051281,0.14344322344322344,-0.728,0.368,-8.0,3
63910,-38,-0.15981328090550487,16,183,0.012893772893772894,0.14747252747252745,-0.728,0.376,-8.0,3
63928,-38,-0.15981328090550487,16,183,0.012893772893772894,0.14747252747252745,-0.728,0.376,-8.0,3
63947,-38,-0.15981328090550487,17,185,0.013699633699633697,0.14908424908424908,-0.72,0.368,-8.0,3
63965,-38,-0.15981328090550487,16,189,0.012893772893772894,0.15230769230769228,-0.72,0.376,-8.0,3
63984,-38,-0.15981328090550487,11,183,0.008864468864468863,0.14747252747252745,-0.72,0.376,-8.0,3
64002,-38,-0.15981328090550487,16,179,0.012893772893772894,0.14424908424908423,-0.72,0.376,-8.0,3
64021,-38,-0.15981328090550487,16,178,0.012893772893772894,0.14344322344322344,-0.72,0.376,-8.0,3
64039,-38,-0.15981328090550487,11,181,0.008864468864468863,0.14586080586080585,-0.72,0.376,-8.0,3
64058,-38,-0.15981328090550487,13,179,0.010476190476190476,0.14424908424908423,-0.72,0.376,-8.0,3
64076,-38,-0.15981328090550487,7,177,0.005641025641025641,0.14263736263736265,-0.72,0.376,-8.0,3
64095,-38,-0.15981328090550487,13,180,0.010476190476190476,0.14505494505494507,-0.72,0.376,-8.0,3
64113,-38,-0.15981328090550487,15,187,0.012087912087912088,0.1506959706959707,-0.712,0.376,-8.0,3
64132,-38,-0.15981328090550487,16,188,0.012893772893772894,0.1515018315018315,-0.712,0.376,-8.0,3
64150,-38,-0.15981328090550487,13,183,0.010476190476190476,0.14747252747252745,-0.712,0.376,-8.0,3
64169,-38,-0.15981328090550487,16,182,0.012893772893772894,0.14666666666666667,-0.712,0.376,-8.0,3
64188,-38,-0.15981328090550487,16,185,0.012893772893772894,0.14908424908424908,-0.712,0.376,-8.0,3
64206,-38,-0.15981328090550487,18,184,0.014505494505494505,0.14827838827838827,-0.704,0.376,-8.0,3
64225,-38,-0.15981328090550487,16,183,0.012893772893772894,0.14747252747252745,-0.704,0.376,-8.0,3
64243,-38,-0.15981328090550487,15,183,0.012087912087912088,0.14747252747252745,-0.704,0.376,-8.0,3
64262,-38,-0.15981328090550487,16,177,0.012893772893772894,0.14263736263736265,-0.704,0.376,-8.0,3
64280,-38,-0.15981328090550487,18,177,0.014505494505494505,0.14263736263736265,-0.704,0.376,-8.0,3
64299,-38,-0.15981328090550487,21,189,0.016923076923076923,0.15230769230769228,-0.696,0.376,-8.0,3
64317,-38,-0.15981328090550487,16,185,0.012893772893772894,0.14908424908424908,-0.696,0.376,-8.0,3
64336,-38,-0.15981328090550487,17,176,0.013699633699633697,0.1418315018315018,-0.696,0.376,-8.0,3
64354,-38,-0.15981328090550487,16,186,0.012893772893772894,0.14989010989010987,-0.696,0.376,-8.0,3
64373,-38,-0.15981328090550487,15,179,0.012087912087912088,0.14424908424908423,-0.696,0.376,-8.0,3
64391,-38,-0.15981328090550487,17,182,0.013699633699633697,0.14666666666666667,-0.696,0.376,-8.0,3
64410,-38,-0.15981328090550487,16,183,0.012893772893772894,0.14747252747252745,-0.696,0.376,-8.0,3
64428,-38,-0.15981328090550487,16,186,0.012893772893772894,0.14989010989010987,-0.696,0.376,-8.0,3
64447,-38,-0.15981328090550487,13,183,0.010476190476190476,0.14747252747252745,-0.696,0.376,-8.0,3
64483,-9,-0.03785051389867221,15,178,0.012087912087912088,0.14344322344322344,-0.688,0.376,-8.0,4
64520,46,0.19345818214876906,16,189,0.012893772893772894,0.15230769230769228,-0.688,0.376,-8.0,4
64557,109,0.45841177943947453,16,186,0.012893772893772894,0.14989010989010987,-0.688,0.376,-8.0,4
64594,173,0.727570989385588,16,188,0.012893772893772894,0.1515018315018315,-0.688,0.376,-8.0,4
64631,238,1.0009358119871095,16,183,0.012893772893772894,0.14747252747252745,-0.68,0.376,-8.0,4
64668,303,1.274300634588631,16,182,0.012893772893772894,0.14666666666666667,-0.672,0.376,-8.0,4
64705,368,1.5476654571901525,16,176,0.012893772893772894,0.1418315018315018,-0.672,0.376,-8.0,4
64742,433,1.821030279791674,13,189,0.010476190476190476,0.15230769230769228,-0.664,0.376,-8.0,4
64779,499,2.0986007150486037,16,186,0.012893772893772894,0.14989010989010987,-0.656,0.376,-8.0,4
64816,564,2.371965537650125,16,182,0.012893772893772894,0.14666666666666667,-0.648,0.376,-8.0,4
64853,629,2.6453303602516467,13,183,0.010476190476190476,0.14747252747252745,-0.64,0.376,-8.0,4
64890,694,2.918695182853168,11,178,0.008864468864468863,0.14344322344322344,-0.64,0.376,-8.0,4
64927,759,3.1920600054546897,16,183,0.012893772893772894,0.14747252747252745,-0.648,0.376,-8.0,4
64964,824,3.465424828056211,18,177,0.014505494505494505,0.14263736263736265,-0.656,0.376,-8.0,4
65001,889,3.7387896506577323,19,182,0.01531135531135531,0.14666666666666667,-0.672,0.376,-8.0,4
65038,954,4.012154473259254,16,187,0.012893772893772894,0.1506959706959707,-0.672,0.376,-8.0,4
65075,1019,4.285519295860776,16,181,0.012893772893772894,0.14586080586080585,-0.68,0.376,-8.0,4
65112,1084,4.558884118462297,16,177,0.012893772893772894,0.14263736263736265,-0.688,0.376,-8.0,4
65149,1149,4.832248941063819,20,181,0.01611721611721612,0.14586080586080585,-0.688,0.376,-8.0,4
65186,1214,5.10561376366534,18,186,0.014505494505494505,0.14989010989010987,-0.696,0.376,-8.0,4
65223,1279,5.378978586266862,16,178,0.012893772893772894,0.14344322344322344,-0.688,0.376,-8.0,4
65260,1344,5.652343408868383,19,187,0.01531135531135531,0.1506959706959707,-0.688,0.376,-8.0,4
65297,1409,5.925708231469905,15,174,0.012087912087912088,0.1402197802197802,-0.688,0.376,-8.0,4
65334,1473,6.194867441416018,15,176,0.012087912087912088,0.1418315018315018,-0.688,0.376,-8.0,4
65371,1537,6.464026651362132,15,183,0.012087912087912088,0.14747252747252745,-0.688,0.376,-8.0,4
65408,1601,6.733185861308245,19,183,0.01531135531135531,0.14747252747252745,-0.696,0.376,-8.0,4
65445,1664,6.99813945859895,20,176,0.01611721611721612,0.1418315018315018,-0.688,0.376,-8.0,4
65482,1726,7.258887443234248,16,179,0.012893772893772894,0.14424908424908423,-0.696,0.376,-8.0,4
65519,1789,7.523841040524953,23,182,0.018534798534798533,0.14666666666666667,-0.688,0.376,-8.0,4
65556,1849,7.776177799849434,17,177,0.013699633699633697,0.14263736263736265,-0.688,0.376,-8.0,4
65593,1908,8.024308946518508,21,182,0.016923076923076923,0.14666666666666667,-0.688,0.376,-8.0,4
65630,1966,8.268234480532174,17,177,0.013699633699633697,0.14263736263736265,-0.68,0.384,-8.0,4
65667,2023,8.50795440189043,17,183,0.013699633699633697,0.14747252747252745,-0.672,0.384,-8.0,4
65704,2079,8.74346871059328,20,177,0.01611721611721612,0.14263736263736265,-0.664,0.384,-8.0,4
65741,2135,8.978983019296129,16,177,0.012893772893772894,0.14263736263736265,-0.656,0.384,-8.0,4
65778,2190,9.21029171534357,23,181,0.018534798534798533,0.14586080586080585,-0.656,0.384,-8.0,4
65815,2245,9.441600411391011,22,180,0.017728937728937726,0.14505494505494507,-0.648,0.384,-8.0,4
65852,2300,9.672909107438453,25,178,0.020146520146520148,0.14344322344322344,-0.648,0.384,-8.0,4
65889,2354,9.900012190830486,21,179,0.016923076923076923,0.14424908424908423,-0.64,0.384,-8.0,4
65926,2405,10.114498436256296,16,178,0.012893772893772894,0.14344322344322344,-0.632,0.392,-8.0,4
65963,2456,10.328984681682105,17,176,0.013699633699633697,0.1418315018315018,-0.616,0.392,-8.0,4
66000,2507,10.543470927107913,15,176,0.012087912087912088,0.1418315018315018,-0.616,0.392,-8.0,4
66037,2557,10.753751559878316,13,175,0.010476190476190476,0.14102564102564102,-0.608,0.392,-8.0,4
66074,2607,10.964032192648716,16,171,0.012893772893772894,0.1378021978021978,-0.624,0.392,-8.0,4
66111,2655,11.1659016001083,16,174,0.012893772893772894,0.1402197802197802,-0.632,0.392,-8.0,4
66148,2703,11.367771007567887,15,170,0.012087912087912088,0.136996336996337,-0.656,0.4,-8.0,4
66185,2748,11.557023577061248,13,173,0.010476190476190476,0.1394139194139194,-0.72,0.4,-8.0,4
