Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
90.000000,19233.832566,16470.665213,-3717.162158,-17313.080110,-16780.527446,-2116.531386,-18982.621310,-9214.953687,10870.390936,-8400.992561,-1239.717154,7250.838846,19966.321584,21915.125479,4720.129635,1758.545847,0.008000,-0.014000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770802971.452807,101.000000
92.000000,19251.691610,16487.518428,-3707.394446,-17290.683662,-16760.477932,-2093.576144,-18961.364801,-9201.542640,10879.801021,-8392.722415,-1229.860035,7266.350957,19974.547026,21921.071043,4720.062580,1757.048280,0.008000,-0.014000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770802971.452862,0.000000
94.000000,19231.932668,16466.485437,-3722.794798,-17312.208392,-16781.153295,-2106.808377,-18983.448325,-9218.887594,10872.357890,-8389.637874,-1234.688012,7258.371384,19975.284633,21923.485032,4714.474644,1757.785887,0.012000,-0.006000,1.008000,192.000000,0.000000,48.000000,127.500000,104.000000,15.500000,64.000000,0.000000,0.000000,0.000000,1770802971.452902,0.000000
96.000000,19242.236822,16478.577730,-3711.373056,-17299.132621,-16764.814170,-2088.234077,-18970.260795,-9209.633971,10880.449221,-8397.192764,-1231.536416,7256.449134,19971.596595,21923.127404,4721.314278,1768.335911,0.012000,-0.006000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770802971.452939,0.000000
98.000000,19237.006514,16476.051983,-3712.535347,-17299.423194,-16764.881225,-2096.884203,-18970.596072,-9213.679637,10880.292759,-8384.765194,-1226.484922,7267.736765,19977.922139,21930.458776,4717.648592,1766.033681,0.012000,-0.006000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770802971.452977,0.000000
100.000000,19223.461357,16463.311489,-3716.133978,-17314.108290,-16778.918121,-2112.910403,-18984.409450,-9226.218966,10872.112021,-8405.395854,-1245.282739,7244.334488,19975.351688,21917.539468,4723.482397,1770.124050,0.012000,-0.006000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770802971.453018,0.000000
102.000000,19243.354409,16484.567998,-3703.907574,-17294.818735,-16758.779199,-2098.739397,-18963.398810,-9207.912887,10885.277198,-8394.667017,-1229.345945,7261.500628,19978.704450,21925.608447,4724.689391,1769.207629,0.012000,-0.006000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770802971.453051,0.000000
104.000000,19226.434139,16463.378544,-3714.949335,-17314.041235,-16774.470124,-2122.588709,-18981.660185,-9221.167472,10875.420079,-8391.828345,-1233.704535,7257.700832,19975.217578,21925.228468,4723.705914,1763.150306,0.012000,-0.009000,1.008000,192.000000,0.000000,48.000000,127.500000,80.000000,15.500000,64.000000,0.000000,0.000000,0.000000,1770802971.453062,0.000000
106.000000,19239.554613,16478.085992,-3705.047513,-17300.518429,-16764.322432,-2113.200976,-18967.735048,-9207.711721,10883.690224,-8402.557183,-1230.910567,7256.113858,19973.563549,21918.992331,4730.947880,1767.263027,0.012000,-0.009000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770802971.453074,0.000000
108.000000,19244.159072,16482.086954,-3706.701542,-17297.545647,-16760.567339,-2092.011522,-18966.751572,-9207.041169,10888.428794,-8380.227790,-1218.930032,7274.330529,19984.046517,21936.292581,4727.505711,1760.244579,0.012000,-0.009000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770802971.453084,0.000000
110.000000,19233.989028,16470.821675,-3711.551870,-17304.228819,-16775.274786,-2097.755921,-18977.815685,-9212.427939,10883.153782,-8394.868183,-1230.664698,7253.789276,19975.530502,21942.752235,4722.029534,1760.781021,0.012000,-0.009000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770802971.453095,0.000000
112.000000,19248.092979,16488.121925,-3703.482891,-17288.090859,-16755.292327,-2089.888107,-18959.286089,-9199.821556,10892.295646,-8383.893476,-1219.689991,7271.402451,19975.843427,21936.896078,4721.984830,1764.781983,0.012000,-0.009000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770802971.453106,0.000000
114.000000,19227.730540,16465.345498,-3714.658763,-17311.493136,-16780.326281,-2106.763674,-18981.436668,-9216.674771,10884.852515,-8383.468793,-1230.217663,7263.422878,19973.854121,21935.130290,4715.748693,1760.758669,0.011000,-0.012500,1.009000,192.000000,0.000000,40.000000,127.500000,64.000000,15.500000,72.000000,0.000000,0.000000,0.000000,1770802971.453117,0.000000
116.000000,19236.470072,16472.810980,-3709.048475,-17305.994607,-16770.759734,-2091.966819,-18972.339508,-9211.600925,10887.579428,-8402.981866,-1235.202102,7252.157599,19959.437246,21925.362578,4723.236528,1762.613864,0.011000,-0.012500,1.009000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770802971.453128,0.000000
118.000000,19234.369008,16469.033536,-3714.256431,-17306.441642,-16763.003679,-2107.255412,-18974.373516,-9216.808881,10890.462803,-8385.771023,-1226.842550,7267.110916,19967.707392,21936.538450,4721.940127,1760.199876,0.011000,-0.012500,1.009000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770802971.453138,0.000000
120.000000,19220.510926,16453.879053,-3719.263222,-17319.428005,-16772.100839,-2113.133921,-18988.186894,-9230.823425,10873.609587,-8413.040151,-1250.691861,7235.416142,19949.110740,21916.600694,4722.878900,1762.144478,0.011000,-0.012500,1.009000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770802971.453149,0.000000
122.000000,19234.905450,16472.810980,-3710.367228,-17298.998511,-16751.671344,-2094.872546,-18968.696173,-9217.702951,10887.221800,-8399.070310,-1235.000936,7254.839808,19961.739476,21930.056444,4731.439618,1774.437937,0.011000,-0.012500,1.009000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770802971.453159,0.000000
124.000000,19216.264095,16454.147274,-3726.840464,-17317.595162,-16776.168856,-2109.043552,-18988.835095,-9232.589213,10869.586273,-8398.220944,-1248.434335,7244.066267,19953.536386,21928.558878,4717.246260,1768.604132,0.010500,-0.012250,1.008500,192.000000,0.000000,40.000000,127.500000,80.000000,15.500000,64.000000,0.000000,0.000000,0.000000,1770802971.453187,0.000000
126.000000,19235.844223,16473.816809,-3712.535347,-17300.339615,-16772.793743,-2090.536307,-18971.624252,-9212.137367,10875.509486,-8405.999351,-1243.494599,7245.496779,19950.720066,21922.859183,4722.051885,1772.180411,0.010500,-0.012250,1.008500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770802971.453198,0.000000
