Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
236.000000,17537.692790,17080.420802,-20546.148186,-21341.311495,-17756.359906,-24151.126939,-4175.909361,-25188.113771,20670.647403,25957.527871,-22788.184618,-15643.516558,-296.831166,17534.809415,-23259.962888,-14700.943494,0.004000,-0.006000,1.002000,192.000000,0.000000,16.000000,127.500000,104.000000,15.500000,40.000000,0.000000,0.000000,0.000000,1771494517.206249,0.000000
238.000000,17530.853156,17071.033069,-20561.772056,-21354.923708,-17776.275310,-24174.484512,-4190.259181,-25197.389745,20719.754186,26012.066127,-22733.869879,-15585.066746,-242.248206,17590.286444,-23212.219562,-14662.386735,0.004000,-0.006000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206260,0.000000
240.000000,17511.273028,17049.262470,-20582.223902,-21372.827455,-17795.028424,-24201.775992,-4210.040475,-25214.980568,20669.239243,25956.589098,-22786.508237,-15639.537947,-296.384131,17531.926040,-23269.015344,-14719.003703,0.004000,-0.006000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206271,0.000000
242.000000,17555.730648,17098.369252,-20534.525279,-21325.821737,-17746.346324,-24157.430131,-4157.178599,-25169.561824,20710.701729,26001.806677,-22740.128367,-15591.772269,-247.031480,17576.718936,-23220.892038,-14679.932854,0.004000,-0.006000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206282,0.000000
244.000000,17492.095231,17038.421874,-20595.836114,-21383.489237,-17811.635770,-24210.269655,-4219.696429,-25230.023292,20691.926264,25982.517121,-22763.664754,-15612.581743,-270.389053,17554.523653,-23241.723864,-14695.981407,0.004000,-0.006000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206294,0.000000
246.000000,17534.004752,17080.778430,-20546.796387,-21336.617629,-17767.535778,-24164.672096,-4170.611998,-25186.616205,20667.227586,25961.797054,-22784.831856,-15635.335819,-296.339428,17534.451787,-23263.561519,-14713.706340,0.005000,-0.007000,1.003000,192.000000,0.000000,24.000000,127.500000,96.000000,15.500000,48.000000,0.000000,0.000000,0.000000,1771494517.206305,0.000000
248.000000,17515.206935,17060.438342,-20567.114123,-21356.577737,-17790.580427,-24178.194902,-4190.214478,-25205.525780,20708.980645,26001.739621,-22740.597754,-15592.264008,-248.193770,17578.216502,-23219.573286,-14669.248720,0.005000,-0.007000,1.003000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206317,0.000000
250.000000,17489.882408,17033.146862,-20587.208341,-21379.868255,-17805.332578,-24196.791553,-4214.935507,-25230.224458,20657.415170,25944.563859,-22797.415888,-15650.467950,-311.471559,17519.096138,-23274.647984,-14716.008570,0.005000,-0.007000,1.003000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206330,0.000000
252.000000,17530.182604,17075.078735,-20542.884832,-21337.489347,-17761.634917,-24147.260087,-4167.885085,-25191.600644,20698.140049,25982.830046,-22756.512196,-15613.431110,-265.717538,17561.497398,-23229.430405,-14672.936758,0.005000,-0.007000,1.003000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206341,0.000000
254.000000,17473.051545,17018.975856,-20601.736975,-21393.413412,-17816.977837,-24196.188056,-4227.631298,-25247.837633,20683.030270,25972.660002,-22776.673469,-15632.430092,-285.744701,17543.616002,-23243.981390,-14677.384755,0.005000,-0.007000,1.003000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771494517.206352,0.000000
0.000000,17516.503336,17062.248833,-20554.038352,-21347.838205,-17767.424019,-24142.454462,-4179.709158,-25203.648234,20666.020592,25943.803900,-22800.075746,-15657.307584,-302.553213,17518.604400,-23267.808350,-14694.997930,0.008500,-0.007500,1.007500,192.000000,0.000000,48.000000,127.500000,96.000000,15.500000,80.000000,0.000000,0.000000,0.000000,1771494517.206363,0.000000
