Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
90.000000,15209.177459,8504.414082,4414.134254,6046.973890,4810.095407,4434.675507,-18506.529153,-20344.982486,-11307.769872,436.283700,3017.306688,18686.326586,7557.795353,15233.764378,8703.232849,-4613.288297,0.006000,-0.014000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320639.300647,101.000000
92.000000,15501.448870,8819.461920,4719.280269,6353.125734,5119.532957,4748.762220,-18199.304426,-20039.009457,-10894.106137,858.776374,3431.372754,19107.366396,7975.325939,15651.496130,9133.146302,-4197.791719,0.006000,-0.014000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320639.300705,0.000000
94.000000,15096.614074,8404.904116,4316.770055,5947.665089,4713.222946,4350.811762,-18598.707747,-20446.705275,-11080.653796,661.321063,3251.441211,18916.706016,7795.684969,15481.108782,8953.393573,-4375.041053,0.004000,-0.012000,1.000000,192.000000,0.000000,16.000000,127.500000,80.000000,15.500000,32.000000,0.000000,0.000000,0.000000,1771320639.300746,0.000000
96.000000,15493.022262,8790.829336,4700.236583,6334.976117,5088.821660,4729.115037,-18215.934124,-20059.148378,-11119.791701,617.869272,3198.981666,18863.911195,7742.107837,15425.765863,8889.087604,-4423.991373,0.004000,-0.012000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320639.300787,0.000000
98.000000,15277.417335,8568.094202,4482.240019,6109.670533,4868.120535,4497.394502,-18436.679952,-20273.792180,-10868.178113,872.343883,3459.312434,19131.975667,8000.069320,15670.092782,9181.917808,-4174.188277,0.004000,-0.012000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320639.300828,0.000000
100.000000,15242.883890,8541.428571,4451.506370,6078.936884,4841.410201,4467.130240,-18472.465095,-20310.627855,-11252.896339,477.567372,3076.516459,18731.924144,7605.784548,15286.335681,8741.767256,-4564.762660,0.004000,-0.012000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320639.300852,0.000000
102.000000,15500.800669,8802.496946,4702.404702,6337.166588,5102.366817,4725.091723,-18214.570667,-20056.935556,-10887.042986,848.829847,3435.261957,19095.564675,7974.476573,15649.998564,9146.624404,-4198.685789,0.004000,-0.012000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320639.300879,0.000000
104.000000,15119.524612,8413.889517,4323.475578,5961.031432,4722.342458,4346.497875,-18588.694166,-20431.416682,-11089.214514,641.584473,3231.771676,18898.176420,7776.797745,15439.132206,8937.881462,-4394.352960,-0.002000,-0.010000,0.998000,192.000000,127.500000,120.000000,127.500000,88.000000,15.500000,24.000000,0.000000,0.000000,0.000000,1771320639.300891,0.000000
106.000000,15515.843393,8811.951734,4724.510577,6359.071298,5118.728294,4752.852589,-18192.733013,-20032.460395,-11102.782023,638.634043,3228.664783,18896.701204,7768.125268,15442.708485,8914.166261,-4395.895230,-0.002000,-0.010000,0.998000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320639.300908,0.000000
108.000000,15276.389155,8571.715185,4477.792022,6104.440225,4871.942684,4497.975647,-18444.123083,-20277.837846,-10848.866206,893.801557,3484.480498,19151.712257,8016.631963,15696.356082,9211.958553,-4151.165980,-0.002000,-0.010000,0.998000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771320639.300920,0.000000
