Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
50.000000,16888.039337,-4867.427631,-1821.711877,-1912.325849,-2523.936632,-14421.122005,-1406.997610,1304.112530,-1604.139996,-11868.463381,-3773.868534,-3743.984251,997.245431,14284.530495,-495.851099,-4995.033740,0.002500,-0.011187,1.006750,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024998.710485,0.000000
52.000000,16904.870201,-4854.307157,-1797.907269,-1886.934267,-2494.655847,-14394.121098,-1383.125947,1328.386525,-1610.040857,-11872.866675,-3790.967618,-3752.612025,987.008332,14280.820105,-504.165948,-4999.392331,0.002500,-0.011187,1.006750,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024998.710501,0.000000
54.000000,16880.327985,-4856.430573,-1803.338743,-1895.249116,-2493.471204,-14401.810098,-1391.463148,1321.681001,-1579.597781,-11851.453704,-3737.524597,-3726.818112,1020.290079,14309.050358,-479.579029,-4978.985188,0.002500,-0.011187,1.006750,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024998.710515,0.000000
56.000000,16891.459154,-4860.498591,-1812.368847,-1901.485253,-2500.556707,-14402.212429,-1399.912107,1318.574109,-1606.665743,-11872.129067,-3793.560421,-3747.180551,997.468948,14283.457611,-501.863718,-5008.601249,0.002500,-0.011187,1.006750,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024998.710531,0.000000
58.000000,16913.877954,-4830.726067,-1790.486490,-1875.445470,-2476.528582,-14373.713955,-1374.386415,1344.256263,-1578.994284,-11842.468303,-3744.341879,-3718.190338,1023.061695,14316.538193,-480.227230,-4982.986150,-0.000750,-0.009594,1.005375,192.000000,127.500000,112.000000,127.500000,96.000000,15.500000,48.000000,0.000000,0.000000,0.000000,1770024999.189495,0.000000
60.000000,16885.178314,-4860.990329,-1817.174472,-1903.899241,-2515.979411,-14400.491345,-1406.036485,1313.455559,-1592.762958,-11850.894910,-3763.989063,-3728.829769,1011.528195,14308.469213,-492.498337,-4992.686807,-0.000750,-0.009594,1.005375,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.189565,0.000000
62.000000,16915.576686,-4832.827131,-1795.739150,-1878.641770,-2494.342922,-14383.951054,-1377.917990,1335.874359,-1599.133205,-11855.566425,-3780.998740,-3739.044516,998.787701,14299.550867,-507.518710,-5005.807281,-0.000750,-0.009594,1.005375,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.189624,0.000000
64.000000,16897.538829,-4852.831942,-1803.897536,-1895.338523,-2502.523661,-14407.956828,-1393.005418,1320.518711,-1571.886429,-11836.165111,-3737.166969,-3717.072751,1027.129713,14323.020199,-483.915267,-4983.634351,-0.000750,-0.009594,1.005375,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.189679,0.000000
66.000000,16896.041262,-4849.210960,-1810.468949,-1907.699038,-2515.867652,-14425.882927,-1402.862537,1311.108626,-1609.124435,-11869.670376,-3798.075473,-3757.127077,992.618620,14282.474134,-513.285460,-5020.984116,-0.000750,-0.009594,1.005375,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.189735,0.000000
68.000000,16909.139384,-4843.220692,-1796.208536,-1885.235534,-2498.790920,-14411.398996,-1377.672121,1335.315566,-1582.883487,-11848.704439,-3750.488609,-3723.308888,1013.785722,14307.642199,-493.638276,-4999.325275,-0.000750,-0.009594,1.005375,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.189790,0.000000
70.000000,16877.645776,-4870.802745,-1823.030630,-1914.963354,-2537.124161,-14441.372686,-1404.114235,1309.342838,-1595.534574,-11860.126181,-3769.487592,-3732.137827,1000.642896,14296.220457,-507.362247,-5010.523499,-0.002000,-0.012000,1.010000,192.000000,127.500000,120.000000,127.500000,80.000000,15.500000,72.000000,0.000000,0.000000,0.000000,1770024999.189821,0.000000
72.000000,16904.199648,-4845.120590,-1799.114263,-1888.744758,-2506.256402,-14417.545726,-1376.889810,1334.063868,-1607.582165,-11870.966777,-3783.748005,-3743.492513,985.443710,14283.368204,-516.928794,-5018.257203,-0.002000,-0.012000,1.010000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.189840,0.000000
74.000000,16900.064576,-4848.115724,-1802.601135,-1897.730159,-2504.088283,-14423.133662,-1390.256153,1324.743190,-1578.837821,-11848.972660,-3737.658708,-3717.698600,1023.754600,14306.882239,-485.435186,-4989.825784,-0.002000,-0.012000,1.010000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.189858,0.000000
76.000000,16892.263817,-4860.140963,-1810.826577,-1906.849671,-2513.632478,-14423.737159,-1400.605011,1313.902594,-1611.471368,-11870.542094,-3793.493365,-3746.822923,985.399006,14278.517875,-506.043494,-5016.938450,-0.002000,-0.012000,1.010000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.189900,0.000000
78.000000,16902.970302,-4838.124494,-1799.427187,-1886.241363,-2496.891021,-14403.151203,-1378.007397,1334.734420,-1586.370359,-11854.225320,-3750.466257,-3727.443961,1010.365905,14300.221419,-484.474061,-4991.479813,-0.002000,-0.012000,1.010000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.189920,0.000000
80.000000,16890.922712,-4857.458753,-1821.868339,-1909.151901,-2527.334097,-14421.434930,-1403.555441,1312.270917,-1595.422816,-11857.935710,-3769.085261,-3734.127132,996.865451,14295.572257,-502.578974,-5002.521575,-0.006000,-0.014000,1.004000,192.000000,127.500000,104.000000,127.500000,72.000000,15.500000,48.000000,0.000000,0.000000,0.000000,1770024999.189940,0.000000
82.000000,16904.087890,-4836.291651,-1801.327086,-1885.928438,-2503.864766,-14398.077357,-1381.628380,1333.348612,-1604.229403,-11861.444934,-3783.390377,-3740.810304,984.057901,14295.371091,-514.268936,-5010.814072,-0.006000,-0.014000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.189969,0.000000
84.000000,16901.003349,-4843.935948,-1805.752731,-1895.383226,-2508.469225,-14406.123985,-1392.625438,1323.200920,-1576.200315,-11843.340021,-3735.892920,-3717.005696,1012.712838,14316.135861,-494.241773,-4986.942409,-0.006000,-0.014000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.189988,0.000000
86.000000,16892.643797,-4857.704622,-1813.441731,-1906.424988,-2516.784074,-14417.881002,-1400.627363,1314.684905,-1607.738627,-11871.950253,-3792.845165,-3748.275786,983.588515,14282.116506,-517.308774,-5016.938450,-0.006000,-0.014000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.190006,0.000000
88.000000,16914.481451,-4827.485064,-1798.153138,-1881.167517,-2491.616010,-14397.853839,-1375.280485,1337.550740,-1584.045778,-11846.670431,-3748.544007,-3721.699562,1004.219175,14308.469213,-495.471119,-4996.061921,-0.006000,-0.014000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.190024,0.000000
90.000000,16887.212323,-4867.427631,-1822.248318,-1911.007096,-2516.784074,-14423.826566,-1407.355238,1305.341876,-1597.479176,-11856.929881,-3771.521601,-3733.970670,998.698294,14300.243771,-502.869547,-5005.114377,-0.004000,-0.016000,1.006000,192.000000,127.500000,112.000000,127.500000,64.000000,15.500000,56.000000,0.000000,0.000000,0.000000,1770024999.190043,0.000000
92.000000,16920.672884,-4830.055515,-1796.208536,-1885.727273,-2492.308914,-14398.926723,-1383.014188,1333.862702,-1595.042836,-11862.204893,-3782.295141,-3742.374926,993.244468,14292.599475,-505.171776,-5013.965668,-0.004000,-0.016000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.190061,0.000000
94.000000,16911.195744,-4836.649279,-1803.294039,-1892.075168,-2504.244745,-14406.056929,-1390.032636,1329.839388,-1566.924342,-11835.762779,-3728.382734,-3711.395408,1019.775989,14321.947315,-483.110605,-4990.026950,-0.004000,-0.016000,1.006000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024999.190079,0.000000
